"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"18","Terry McLaurin (WAS)","6","6","98","16.3","25","1","0","0","0","0","0","1","9.8","9.8","97.1%"
"19","Romeo Doubs (GB)","8","10","94","11.8","23","1","0","0","0","0","0","1","9.4","9.4","15.4%"
"20","K.J. Osborn (WAS)","2","3","26","13.0","22","1","1","0","0","0","0","1","8.6","8.6","2.6%"
"21","Mike Evans (TB)","1","3","25","25.0","25","1","1","0","0","0","0","1","8.5","8.5","98.0%"
"22","Garrett Wilson (NYJ)","5","9","61","12.2","27","1","0","0","0","0","0","1","8.1","8.1","97.7%"
"23","Jalen Nailor (MIN)","4","5","76","19.0","33","2","0","0","0","0","0","1","7.6","7.6","4.5%"
"24","Van Jefferson (TEN)","2","3","15","7.5","11","0","1","0","0","0","0","1","7.5","7.5","0.7%"
"25","Nick Westbrook-Ikhine (MIA)","2","4","10","5.0","6","0","1","0","0","0","0","1","7.0","7.0","2.5%"
"26","Jordan Addison (MIN)","3","4","66","22.0","51","1","0","0","0","0","0","1","6.6","6.6","83.2%"
"27","Chris Godwin (TB)","7","9","65","9.3","21","1","0","0","0","0","0","1","6.5","6.5","81.4%"
"28","Greg Dortch (ARI)","1","2","5","5.0","5","0","1","0","0","0","0","1","6.5","6.5","1.6%"
"29","Khalil Shakir (BUF)","7","7","65","9.3","20","1","0","0","0","0","0","1","6.5","6.5","78.1%"
"30","Joshua Palmer (BUF)","4","5","63","15.8","24","1","0","0","0","0","0","1","6.3","6.3","17.6%"
"31","Michael Pittman Jr. (IND)","3","5","63","21.0","33","2","0","0","0","0","0","1","6.3","6.3","68.4%"
"32","Parker Washington (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","6.0","6.0","1.6%"
"33","Charlie Jones (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","6.0","6.0","0.6%"
"34","Allen Lazard (NYJ)","4","4","58","14.5","20","1","0","0","0","0","0","1","5.8","5.8","1.8%"
"35","Tyler Johnson (NYJ)","4","7","57","14.3","37","1","0","0","0","0","0","1","5.7","5.7","1.1%"
"36","Tutu Atwell (LAR)","6","9","51","8.5","13","0","0","0","0","0","0","1","5.1","5.1","3.2%"
"37","Jacob Cowing (SF)","2","3","50","25.0","41","1","0","0","0","0","0","1","5.0","5.0","0.6%"
"38","Troy Franklin (DEN)","5","6","50","10.0","30","1","0","0","0","0","0","1","5.0","5.0","4.1%"
"39","Tre Tucker (LV)","3","8","36","12.0","15","0","0","1","11","0","0","1","4.7","4.7","2.1%"
"40","Ladd McConkey (LAC)","5","7","46","9.2","21","1","0","0","0","0","0","1","4.6","4.6","99.2%"
"41","Darnell Mooney (ATL)","5","8","46","9.2","20","1","0","0","0","0","0","1","4.6","4.6","57.0%"
"42","Tyler Lockett (TEN)","4","6","45","11.3","16","0","0","0","0","0","0","1","4.5","4.5","9.4%"
"43","Simi Fehoko (ARI)","3","6","45","15.0","25","1","0","0","0","0","0","1","4.5","4.5","1.0%"
"44","Mason Tipton (NO)","6","9","45","7.5","9","0","0","0","0","0","0","1","4.5","4.5","0.7%"
"45","Tyler Boyd (FA)","5","5","43","8.6","12","0","0","0","0","0","0","1","4.3","4.3","0.7%"
"46","Calvin Ridley (TEN)","3","9","42","14.0","33","1","0","0","0","0","0","1","4.2","4.2","89.9%"
"47","Malik Nabers (NYG)","4","8","41","10.3","14","0","0","0","0","0","0","1","4.1","4.1","99.6%"
"48","Elijah Moore (BUF)","6","6","41","6.8","12","0","0","0","0","0","0","1","4.1","4.1","2.2%"
"49","Bub Means (NO)","3","5","37","12.3","14","0","0","0","0","0","0","1","3.7","3.7","1.0%"
"50","Calvin Austin III (PIT)","1","4","36","36.0","36","1","0","0","0","0","0","1","3.6","3.6","6.8%"
"51","Sterling Shepard (TB)","1","1","15","15.0","15","0","0","0","0","0","0","1","3.5","3.5","1.0%"
"52","Kayshon Boutte (NE)","1","2","33","33.0","33","1","0","0","0","0","0","1","3.3","3.3","3.8%"
"53","Davante Adams (LAR)","3","9","30","10.0","11","0","0","0","0","0","0","1","3.0","3.0","97.3%"
"54","Xavier Smith (LAR)","0","0","0","0","0","0","0","2","30","0","0","1","3.0","3.0","1.0%"
"55","Zay Flowers (BAL)","1","1","11","11.0","11","0","0","1","19","0","0","1","3.0","3.0","94.6%"
"56","Adonai Mitchell (IND)","2","3","30","15.0","16","0","0","0","0","0","0","1","3.0","3.0","6.6%"
"57","Jalen McMillan (TB)","3","8","15","5.0","8","0","0","1","11","0","0","1","2.6","2.6","19.2%"
"58","Olamide Zaccheaus (CHI)","4","6","25","6.3","12","0","0","0","0","0","0","1","2.5","2.5","1.1%"
"59","Tim Patrick (DET)","2","2","25","12.5","22","1","0","0","0","0","0","1","2.5","2.5","1.2%"
"60","Christian Kirk (HOU)","1","3","24","24.0","24","1","0","0","0","0","0","1","2.4","2.4","31.0%"
"61","Xavier Worthy (KC)","3","8","19","6.3","8","0","0","1","5","0","0","1","2.4","2.4","95.5%"
"62","Jaxon Smith-Njigba (SEA)","3","6","9","3.0","5","0","0","0","0","0","0","1","2.3","2.3","98.2%"
"63","Wan'Dale Robinson (NYG)","6","9","23","3.8","6","0","0","0","0","0","0","1","2.3","2.3","19.3%"
"64","Stefon Diggs (NE)","5","7","23","4.6","17","0","0","0","0","0","0","1","2.3","2.3","85.2%"
"65","Dyami Brown (JAC)","1","3","23","23.0","23","1","0","0","0","0","0","1","2.3","2.3","5.5%"
"66","Brandon Aiyuk (SF)","2","6","23","11.5","15","0","0","0","0","0","0","1","2.3","2.3","53.7%"
"67","Marvin Harrison Jr. (ARI)","3","6","21","7.0","10","0","0","0","0","0","0","1","2.1","2.1","97.5%"
"68","Ricky Pearsall (SF)","3","5","21","7.0","9","0","0","0","0","0","0","1","2.1","2.1","80.8%"
"69","Nelson Agholor (FA)","1","2","20","20.0","20","1","0","0","0","0","0","1","2.0","2.0","1.0%"
"70","Jalen Reagor (LAC)","1","1","41","41.0","41","1","0","1","-1","0","1","1","2.0","2.0","0.0%"
"71","Devaughn Vele (NO)","1","3","20","20.0","20","1","0","0","0","0","0","1","2.0","2.0","2.3%"
"72","Jerry Jeudy (CLE)","1","6","18","18.0","18","0","0","0","0","0","0","1","1.8","1.8","88.6%"
"73","Marvin Mims Jr. (DEN)","2","3","18","9.0","11","0","0","0","0","0","0","1","1.8","1.8","40.4%"
"74","Diontae Johnson (CLE)","1","3","17","17.0","17","0","0","0","0","0","0","1","1.7","1.7","5.6%"
"75","DJ Turner (FA)","2","7","13","6.5","10","0","0","1","4","0","0","1","1.7","1.7","1.0%"
"76","Trey Palmer (TB)","1","3","16","16.0","16","0","0","0","0","0","0","1","1.6","1.6","0.6%"
"77","Noah Brown (WAS)","1","1","16","16.0","16","0","0","0","0","0","0","1","1.6","1.6","1.8%"
"78","Mike Williams (FA)","1","2","15","15.0","15","0","0","0","0","0","0","1","1.5","1.5","2.0%"
"79","Alec Pierce (IND)","2","5","15","7.5","10","0","0","0","0","0","0","1","1.5","1.5","8.8%"
"80","Michael Wilson (ARI)","1","3","15","15.0","15","0","0","0","0","0","0","1","1.5","1.5","7.0%"
"81","Casey Washington (ATL)","1","1","14","14.0","14","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"82","Kendrick Bourne (NE)","1","2","14","14.0","14","0","0","0","0","0","0","1","1.4","1.4","0.7%"
"83","DeMario Douglas (NE)","2","3","14","7.0","9","0","0","0","0","0","0","1","1.4","1.4","17.0%"
"84","Tyreek Hill (MIA)","1","2","8","8.0","8","0","0","1","5","0","0","1","1.3","1.3","98.6%"
"85","Gabe Davis (FA)","1","2","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","2.3%"
"86","Ashton Dulin (IND)","0","0","0","0","0","0","0","1","12","0","0","1","1.2","1.2","0.0%"
"87","Lil'Jordan Humphrey (NYG)","2","3","12","6.0","9","0","0","0","0","0","0","1","1.2","1.2","0.7%"
"88","Darius Slayton (NYG)","1","3","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","5.5%"
"89","Xavier Hutchinson (HOU)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","0.6%"
"90","Jaylen Waddle (MIA)","1","2","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","91.0%"
"91","Jalen Coker (CAR)","1","1","10","10.0","10","0","0","0","0","0","0","1","1.0","1.0","6.0%"
"92","Ronnie Bell (DET)","1","2","10","10.0","10","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"93","Jayden Reed (GB)","2","4","10","5.0","6","0","0","1","0","0","0","1","1.0","1.0","76.8%"
"94","Ray-Ray McCloud III (ATL)","2","4","9","4.5","6","0","0","0","0","0","0","1","0.9","0.9","2.6%"
"95","Xavier Legette (CAR)","2","3","3","1.5","6","0","0","1","6","0","0","1","0.9","0.9","25.9%"
"96","Demarcus Robinson (SF)","1","3","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","2.1%"
"97","Malik Washington (MIA)","2","3","9","4.5","7","0","0","0","0","0","0","1","0.9","0.9","2.2%"
"98","Justin Watson (HOU)","1","1","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","1.0%"
"99","Bo Melton (GB)","1","1","8","8.0","8","0","0","1","-1","0","0","1","0.7","0.7","0.8%"
"100","Christian Watson (GB)","1","2","9","9.0","9","0","0","1","-4","0","0","1","0.5","0.5","5.5%"
"101","Josh Downs (IND)","1","3","3","3.0","3","0","0","0","0","0","0","1","0.3","0.3","64.8%"
"102","James Proche II (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"103","Steven Sims Jr. (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"104","D.J. Montgomery (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","Chris Blair (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","Rashee Rice (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93.9%"
"107","David Bell (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"108","Jahan Dotson (PHI)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.9%"
"109","Mario Williams (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Chris Tyree (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Emeka Egbuka (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78.9%"
"112","Malik Taylor (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Quentin Johnston (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.4%"
"114","Terrace Marshall Jr. (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"115","Jacob Harris (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Austin Trammell (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Avery Williams (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"118","Jordan Whittington (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.6%"
"119","Ainias Smith (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"120","Puka Nacua (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.6%"
"121","Kevin Austin Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Beaux Collins (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Tyquan Thornton (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"124","Treylon Burks (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"125","John Metchie III (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"126","Traeshon Holden (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Ja'Corey Brooks (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"128","Javon Baker (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"129","Dee Eskridge (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Jaelon Darden (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"131","Ben Skowronek (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Cornell Powell (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Cornelius Johnson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"134","Rakim Jarrett (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.9%"
"135","AJ Henning (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Alex Bachman (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"137","Daniel Jackson (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Jonathan Mingo (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"139","Malik Cunningham (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"140","Jermaine Burton (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.9%"
"141","Arian Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"142","Ihmir Smith-Marsette (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"143","CeeDee Lamb (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.6%"
"144","Laviska Shenault Jr. (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"145","Dez Fitzpatrick (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Chris Olave (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86.4%"
"147","Andre Baccellia (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Seth Williams (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Nico Collins (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.6%"
"150","Trishton Jackson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Jauan Jennings (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80.0%"
"152","Lawrence Cager (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Quintez Cephus (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Marquez Callaway (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Kristian Wilkerson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"157","Scotty Washington (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Cody White (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Donovan Peoples-Jones (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Rondale Moore (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"161","Devin Duvernay (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"162","Tylan Wallace (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"163","KJ Hamler (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Tom Kennedy (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"165","Isaiah Hodgins (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Gunner Olszewski (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Kawaan Baker (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Terique Owens (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","JaQuae Jackson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Bryce Oliver (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Jermaine Jackson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"172","Kameron Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Dee Williams (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"174","Jaylen Johnson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Drake Stoops (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Xavier Johnson (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Jeshaun Jones (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","John Jiles (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Julian Hicks (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Cole Burgess (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Qadir Ismail (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Tejhaun Palmer (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Elic Ayomanor (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.3%"
"184","Travis Hunter (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93.0%"
"185","Dorian Singer (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Devontez Walker (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"187","Dominic Lovett (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"188","Isaiah Neyor (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"189","Tory Horton (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.7%"
"190","Malachi Corley (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5%"
"191","Matthew Golden (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.0%"
"192","Tahj Washington (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"193","Luke McCaffrey (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.8%"
"194","Jha'Quan Jackson (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"195","Isaiah Williams (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","John Rhys Plumlee (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","Ryan Flournoy (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"198","Andrew Armstrong (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Ajou Ajou (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"200","Anthony Gould (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"201","Dayton Wade (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Roman Wilson (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.0%"
"203","Elijhah Badger (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Jamari Thrash (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"205","Ja'Lynn Polk (NE)","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.4%"
"206","Brenden Rice (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"207","Tre' Harris (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.5%"
"208","Luther Burden III (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.3%"
"209","Xavier Restrepo (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.4%"
"210","Nate McCollum (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Tyler Kahmann (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","Blayne Taylor (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Silas Bolden (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Quincy Skinner Jr. (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Dalen Cambre (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Jordan Bly (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Chandler Brayboy (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Landon Parker (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Eli Pancol (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Cam Camper (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Quentin Skinner (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Jackson Meeks (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Jakobie Keeney-James (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Dontae Fleming (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","Robert Lewis (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Coleman Owen (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Jaylen Jones (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"228","Hal Presley (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Kyle Williams (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.9%"
"230","Tommy Mellott (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"231","Junior Bergen (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","JP Richardson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Rashod Owens (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Jordan Moore (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Mac Dalena (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Jamoi Mayes (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Stephen Gosnell (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Joaquin Davis (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Jerjuan Newton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Courtney Jackson (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Bryson Green (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Luke Grimm (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Ke'Shawn Williams (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Tru Edwards (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Josh Kelly (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Mitch Van Vooren (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Ketron Jackson Jr. (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Key'Shawn Smith (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Dalevon Campbell (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Kyrese Rowan (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Cade McDonald (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Ife Adeyi (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Jaden Smith (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Roderick Daniels Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","TJ Sheffield (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Ja'seem Reed (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Brennan Presley (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Gage Larvadain (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"259","Jahmal Banks (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"260","Xavier Guillory (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
