"Rank","Player","CMP","ATT","PCT","YDS","Y/A","TD","INT","SACKS","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"22","Spencer Rattler (NO)","27","46","58.7","214","4.7","0","0","1","4","29","0","0","1","11.5","11.5","4.2%"
"23","Trevor Lawrence (JAC)","19","31","61.3","178","5.7","1","1","0","4","12","0","0","1","11.3","11.3","38.9%"
"24","Russell Wilson (NYG)","17","37","45.9","168","4.5","0","0","2","8","44","0","0","1","11.1","11.1","2.1%"
"25","Bryce Young (CAR)","18","35","51.4","154","4.4","1","2","1","5","40","0","1","1","10.2","10.2","18.4%"
"26","C.J. Stroud (HOU)","19","27","70.4","188","7.0","0","1","3","5","32","0","0","1","9.7","9.7","64.6%"
"27","Bo Nix (DEN)","25","40","62.5","176","4.4","1","2","1","8","18","0","1","1","8.8","8.8","92.8%"
"28","Joe Burrow (CIN)","14","23","60.9","113","4.9","1","0","3","2","3","0","0","1","8.8","8.8","72.3%"
"29","Dak Prescott (DAL)","21","34","61.8","188","5.5","0","0","0","1","3","0","0","1","7.8","7.8","90.8%"
"30","Tua Tagovailoa (MIA)","14","23","60.9","114","5.0","1","2","3","1","7","0","1","1","7.3","7.3","23.2%"
"31","Sam Darnold (SEA)","16","23","69.6","150","6.5","0","0","1","2","14","0","1","1","5.4","5.4","38.9%"
"32","Cam Ward (TEN)","12","28","42.9","112","4.0","0","0","6","0","0","0","1","1","2.5","2.5","10.9%"
"33","Zach Wilson (MIA)","5","8","62.5","32","4.0","0","0","0","1","3","0","0","1","1.6","1.6","0.6%"
"34","Jalen Milroe (SEA)","0","0","0","0","0","0","0","0","1","1","0","0","1","0.1","0.1","1.4%"
"35","Davis Mills (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"36","Kenny Pickett (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"37","Sam Howell (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"38","Kyle McCord (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"39","Tyler Shough (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.2%"
"40","Adrian Martinez (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"41","Dillon Gabriel (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.4%"
"42","DJ Uiagalelei (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"43","Emory Jones (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"44","Will Levis (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"45","Malik Cunningham (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"46","Trey Lance (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"47","Mac Jones (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.1%"
"48","Feleipe Franks (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"49","Sam Ehlinger (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"50","Sean Clifford (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.8%"
"51","Jaxson Dart (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74.2%"
"52","Graham Mertz (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"53","Kedon Slovis (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"54","John Rhys Plumlee (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"55","Joe Milton III (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"56","Shedeur Sanders (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.4%"
"57","Will Howard (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"58","Carter Bradley (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"59","Kurtis Rourke (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"60","Brady Cook (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"61","Tommy DeVito (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"62","Garrett Greene (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"63","Max Brosmer (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"64","Connor Bazelak (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"65","Hunter Dekkers (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"66","Cam Miller (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"67","Skylar Thompson (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.8%"
"68","Aidan O'Connell (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.9%"
"69","Hendon Hooker (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"70","Sam Hartman (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"71","Anthony Richardson Sr. (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.7%"
"72","Malik Willis (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"73","Quinn Ewers (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"74","Stetson Bennett IV (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"75","Bailey Zappe (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"76","Tyson Bagent (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"77","Clayton Tune (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"78","Riley Leonard (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"79","Chris Oladokun (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"80","Jake Haener (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"81","Tanner McKee (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"82","Tyrod Taylor (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5%"
"83","Ben Chappell (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"84","Adam Froman (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"85","Andy Dalton (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"86","Hunter Cantwell (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"87","Kirk Cousins (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.4%"
"88","Teddy Bridgewater (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"89","Case Keenum (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"90","Erik Ainge (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"91","Brett Smith (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"92","Josh Johnson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"93","Jimmy Garoppolo (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"94","Mike White (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"95","Kyle Allen (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"96","John Wolford (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"97","Nick Mullens (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.8%"
"98","Mason Rudolph (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"99","Cooper Rush (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"100","Tyler Huntley (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"101","Shane Buechele (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Drew Lock (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.9%"
"103","Will Grier (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"104","Brett Rypien (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","Easton Stick (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","Jake Browning (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"107","Gardner Minshew II (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"108","Jarrett Stidham (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"109","Marcus Mariota (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","6.5%"
"110","Jameis Winston (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"111","Trevor Siemian (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","C.J. Beathard (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Mitchell Trubisky (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"114","Deshaun Watson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"115","Joshua Dobbs (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"116","Carson Wentz (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.1%"
"117","Jacoby Brissett (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.3%"
"118","Brandon Allen (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
""
""
