"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"42","Ray-Ray McCloud III (ATL)","3","5","42","14.0","18","0","0","1","3","0","0","1","4.5","4.5","2.6%"
"43","Jaylen Waddle (MIA)","4","4","41","10.3","21","1","0","1","4","0","0","1","4.5","4.5","91.0%"
"44","Elijah Moore (BUF)","6","8","44","7.3","22","1","0","0","0","0","0","1","4.4","4.4","2.2%"
"45","Brandon Aiyuk (SF)","4","5","43","10.8","22","1","0","0","0","0","0","1","4.3","4.3","53.7%"
"46","Gabe Davis (FA)","3","7","43","14.3","22","1","0","0","0","0","0","1","4.3","4.3","2.3%"
"47","Mike Evans (TB)","3","6","42","14.0","16","0","0","0","0","0","0","1","4.2","4.2","98.0%"
"48","Rashod Bateman (BAL)","3","4","40","13.3","18","0","0","0","0","0","0","1","4.0","4.0","33.3%"
"49","Cooper Kupp (SEA)","4","6","37","9.3","24","1","0","0","0","0","0","1","3.7","3.7","84.6%"
"50","Jauan Jennings (SF)","2","4","37","18.5","25","1","0","0","0","0","0","1","3.7","3.7","80.0%"
"51","Stefon Diggs (NE)","4","6","37","9.3","21","1","0","0","0","0","0","1","3.7","3.7","85.2%"
"52","Tyreek Hill (MIA)","3","6","24","8.0","10","0","0","1","12","0","0","1","3.6","3.6","98.6%"
"53","Ja'Marr Chase (CIN)","4","5","35","8.8","13","0","0","0","0","0","0","1","3.5","3.5","99.7%"
"54","Darius Slayton (NYG)","3","4","33","11.0","19","0","0","0","0","0","0","1","3.3","3.3","5.5%"
"55","Rome Odunze (CHI)","2","5","33","16.5","27","1","0","0","0","0","0","1","3.3","3.3","87.2%"
"56","DeAndre Carter (CLE)","3","4","32","10.7","14","0","0","0","0","0","0","1","3.2","3.2","0.0%"
"57","Michael Wilson (ARI)","2","2","31","15.5","23","1","0","0","0","0","0","1","3.1","3.1","7.0%"
"58","Adonai Mitchell (IND)","1","4","30","30.0","30","1","0","0","0","0","0","1","3.0","3.0","6.6%"
"59","George Pickens (DAL)","2","4","29","14.5","16","0","0","0","0","0","0","1","2.9","2.9","92.8%"
"60","Jakobi Meyers (LV)","4","5","29","7.3","13","0","0","0","0","0","0","1","2.9","2.9","84.5%"
"61","David Bell (CLE)","3","3","27","9.0","12","0","0","0","0","0","0","1","2.7","2.7","0.0%"
"62","Kalif Raymond (DET)","3","4","27","9.0","18","0","0","0","0","0","0","1","2.7","2.7","0.6%"
"63","Courtland Sutton (DEN)","1","4","26","26.0","26","1","0","0","0","0","0","1","2.6","2.6","93.4%"
"64","Tyler Boyd (FA)","2","5","26","13.0","17","0","0","0","0","0","0","1","2.6","2.6","0.7%"
"65","Ladd McConkey (LAC)","2","4","26","13.0","15","0","0","0","0","0","0","1","2.6","2.6","99.2%"
"66","Britain Covey (LAR)","6","6","23","3.8","9","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"67","Justin Watson (HOU)","2","2","22","11.0","16","0","0","0","0","0","0","1","2.2","2.2","1.0%"
"68","Xavier Worthy (KC)","2","4","17","8.5","12","0","0","1","5","0","0","1","2.2","2.2","95.5%"
"69","Jordan Whittington (LAR)","2","2","22","11.0","22","1","0","0","0","0","0","1","2.2","2.2","3.6%"
"70","Terry McLaurin (WAS)","6","8","22","3.7","12","0","0","0","0","0","0","1","2.2","2.2","97.1%"
"71","Michael Pittman Jr. (IND)","3","7","21","7.0","11","0","0","0","0","0","0","1","2.1","2.1","68.4%"
"72","Jalen McMillan (TB)","1","2","21","21.0","21","1","0","0","0","0","0","1","2.1","2.1","19.2%"
"73","Tyler Johnson (NYJ)","2","3","20","10.0","13","0","0","0","0","0","0","1","2.0","2.0","1.1%"
"74","Adam Thielen (CAR)","2","3","20","10.0","10","0","0","0","0","0","0","1","2.0","2.0","36.0%"
"75","Mike Williams (FA)","1","1","19","19.0","19","0","0","0","0","0","0","1","1.9","1.9","2.0%"
"76","Joshua Palmer (BUF)","2","2","19","9.5","11","0","0","0","0","0","0","1","1.9","1.9","17.6%"
"77","Dyami Brown (JAC)","2","4","17","8.5","12","0","0","0","0","0","0","1","1.7","1.7","5.5%"
"78","Trent Sherfield Sr. (DEN)","1","2","17","17.0","17","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"79","Brandin Cooks (NO)","2","2","19","9.5","11","0","0","1","-3","0","0","1","1.6","1.6","3.9%"
"80","Brandon Powell (FA)","2","2","16","8.0","11","0","0","0","0","0","0","1","1.6","1.6","1.4%"
"81","Diontae Johnson (CLE)","3","6","15","5.0","7","0","0","0","0","0","0","1","1.5","1.5","5.6%"
"82","Tyler Lockett (TEN)","2","2","15","7.5","16","0","0","0","0","0","0","1","1.5","1.5","9.4%"
"83","Jake Bobo (SEA)","2","2","15","7.5","9","0","0","0","0","0","0","1","1.5","1.5","0.9%"
"84","Olamide Zaccheaus (CHI)","3","3","14","4.7","8","0","0","0","0","0","0","1","1.4","1.4","1.1%"
"85","Van Jefferson (TEN)","2","3","14","7.0","12","0","0","0","0","0","0","1","1.4","1.4","0.7%"
"86","Tre Tucker (LV)","2","2","13","6.5","7","0","0","0","0","0","0","1","1.3","1.3","2.1%"
"87","Grant DuBose (BUF)","1","3","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"88","Tank Dell (HOU)","1","4","-3","-3.0","0","0","0","3","16","0","0","1","1.3","1.3","3.9%"
"89","Nelson Agholor (FA)","1","3","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","1.0%"
"90","Ashton Dulin (IND)","1","2","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"91","Tim Patrick (DET)","2","4","12","6.0","10","0","0","0","0","0","0","1","1.2","1.2","1.2%"
"92","Amari Cooper (FA)","3","8","11","3.7","7","0","0","0","0","0","0","1","1.1","1.1","6.5%"
"93","Allen Lazard (NYJ)","2","4","11","5.5","8","0","0","0","0","0","0","1","1.1","1.1","1.8%"
"94","Greg Dortch (ARI)","2","2","11","5.5","8","0","0","0","0","0","0","1","1.1","1.1","1.6%"
"95","Marvin Mims Jr. (DEN)","1","2","10","10.0","8","0","0","0","0","0","0","1","1.0","1.0","40.4%"
"96","Jalen Brooks (DAL)","1","3","10","10.0","10","0","0","0","0","0","0","1","1.0","1.0","1.0%"
"97","DeAndre Hopkins (BAL)","1","2","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","14.9%"
"98","Bo Melton (GB)","0","0","0","0","0","0","0","2","8","0","0","1","0.8","0.8","0.8%"
"99","K.J. Osborn (WAS)","1","2","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","2.6%"
"100","Jahan Dotson (PHI)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","1.9%"
"101","Laviska Shenault Jr. (BUF)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.1%"
"102","Calvin Austin III (PIT)","1","2","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","6.8%"
"103","KaVontae Turpin (DAL)","2","4","4","2.0","5","0","0","1","2","0","0","1","0.6","0.6","2.6%"
"104","Trenton Irwin (JAC)","1","6","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"105","Robbie Chosen (SF)","1","4","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"106","Chris Conley (FA)","1","1","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"107","Malachi Corley (NYJ)","1","1","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","1.5%"
"108","Devin Duvernay (CHI)","0","0","0","0","0","0","0","1","4","0","0","1","0.4","0.4","0.6%"
"109","Curtis Samuel (BUF)","1","2","3","3.0","3","0","0","0","0","0","0","1","0.3","0.3","2.2%"
"110","DJ Turner (FA)","0","0","0","0","0","0","0","1","2","0","0","1","0.2","0.2","1.0%"
"111","Cedric Tillman (CLE)","1","2","2","2.0","2","0","0","0","0","0","0","1","0.2","0.2","25.4%"
"112","Jonathan Mingo (DAL)","1","2","1","1.0","1","0","0","0","0","0","0","1","0.1","0.1","0.6%"
"113","Puka Nacua (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.6%"
"114","Simi Fehoko (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"115","Daniel Jackson (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Austin Trammell (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Avery Williams (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"118","Kawaan Baker (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Terrace Marshall Jr. (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"120","Jacob Harris (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Beaux Collins (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Tyquan Thornton (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"123","Treylon Burks (TEN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"124","John Metchie III (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"125","Traeshon Holden (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Ja'Corey Brooks (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"127","Javon Baker (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"128","Mario Williams (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Ben Skowronek (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"130","Malik Cunningham (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"131","Cornelius Johnson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"132","AJ Henning (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Ronnie Bell (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Rakim Jarrett (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.9%"
"135","Kayshon Boutte (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.8%"
"136","Kevin Austin Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Arian Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"138","Chris Tyree (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Emeka Egbuka (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78.9%"
"140","Cornell Powell (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Ainias Smith (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"142","Dee Eskridge (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Troy Franklin (DEN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","4.1%"
"144","Chris Blair (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Parker Washington (JAC)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.6%"
"146","Jordan Addison (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.2%"
"147","Nick Westbrook-Ikhine (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"148","Rondale Moore (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"149","Tylan Wallace (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"150","Cody White (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Scotty Washington (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Trishton Jackson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Lawrence Cager (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Kristian Wilkerson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"156","Andre Baccellia (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Jalen Guyton (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"158","Steven Sims Jr. (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"159","D.J. Montgomery (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Tom Kennedy (DET)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"161","Malik Taylor (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Deonte Harty (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"163","Alex Bachman (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","James Proche II (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"165","Isaiah Hodgins (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Quintez Cephus (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Marquez Callaway (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Donovan Peoples-Jones (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Gunner Olszewski (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","KJ Hamler (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Tee Higgins (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.0%"
"172","Jalen Reagor (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Dez Fitzpatrick (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Ihmir Smith-Marsette (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"175","Seth Williams (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Bryce Oliver (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Mason Tipton (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"178","Terique Owens (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","JaQuae Jackson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Kameron Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Dee Williams (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"182","Jaylen Johnson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Casey Washington (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Drake Stoops (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Xavier Johnson (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Jeshaun Jones (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Tejhaun Palmer (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","John Jiles (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Cole Burgess (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Julian Hicks (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","Qadir Ismail (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"192","Luther Burden III (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.3%"
"193","Travis Hunter (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93.0%"
"194","Elijhah Badger (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Tory Horton (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.7%"
"196","Keon Coleman (BUF)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","65.1%"
"197","Isaiah Neyor (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"198","Matthew Golden (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.0%"
"199","Devaughn Vele (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3%"
"200","Andrew Armstrong (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","Jha'Quan Jackson (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"202","Isaiah Williams (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","John Rhys Plumlee (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Tahj Washington (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"205","Ryan Flournoy (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"206","Ajou Ajou (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"207","Bub Means (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"208","Jalen Coker (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.0%"
"209","Anthony Gould (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"210","Dayton Wade (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Brenden Rice (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"212","Xavier Legette (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","25.9%"
"213","Roman Wilson (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.0%"
"214","Jamari Thrash (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"215","Ricky Pearsall (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80.8%"
"216","Luke McCaffrey (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.8%"
"217","Tre' Harris (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.5%"
"218","Malik Washington (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.2%"
"219","Elic Ayomanor (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.3%"
"220","Nate McCollum (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Coleman Owen (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Tyler Kahmann (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Blayne Taylor (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Silas Bolden (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","Quincy Skinner Jr. (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Dalen Cambre (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Jordan Bly (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Chandler Brayboy (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Jaylen Jones (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"230","Eli Pancol (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Cam Camper (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Quentin Skinner (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Jackson Meeks (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Jakobie Keeney-James (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Dontae Fleming (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Robert Lewis (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Landon Parker (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Mac Dalena (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Rashod Owens (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Jordan Watkins (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"241","Kyle Williams (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.9%"
"242","Tommy Mellott (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"243","Junior Bergen (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","JP Richardson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Hal Presley (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Luke Grimm (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Jordan Moore (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Jamoi Mayes (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Stephen Gosnell (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Joaquin Davis (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Jerjuan Newton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Courtney Jackson (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Bryson Green (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Ke'Shawn Williams (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Tru Edwards (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Mitch Van Vooren (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Ketron Jackson Jr. (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Key'Shawn Smith (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
