"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"24","Xavier Legette (CAR)","4","6","33","8.3","26","1","1","1","6","0","0","1","9.9","9.9","25.9%"
"25","Ray-Ray McCloud III (ATL)","3","3","28","9.3","11","0","1","1","7","0","0","1","9.5","9.5","2.6%"
"26","Mack Hollins (NE)","5","5","30","6.0","13","0","1","0","0","0","0","1","9.0","9.0","0.9%"
"27","Drake London (ATL)","2","2","27","13.5","18","0","1","0","0","0","0","1","8.7","8.7","99.2%"
"28","CeeDee Lamb (DAL)","8","12","47","5.9","10","0","0","2","15","0","0","1","8.2","8.2","99.6%"
"29","Tyreek Hill (MIA)","4","5","80","20.0","28","2","0","0","0","0","0","1","8.0","8.0","98.6%"
"30","Jalen Tolbert (DAL)","3","6","19","6.3","12","0","1","0","0","0","0","1","7.9","7.9","3.2%"
"31","Calvin Ridley (TEN)","5","8","73","14.6","25","1","0","0","0","0","0","1","7.3","7.3","89.9%"
"32","Jerry Jeudy (CLE)","7","11","73","10.4","13","0","0","0","0","0","0","1","7.3","7.3","88.6%"
"33","Andrei Iosivas (CIN)","1","4","10","10.0","10","0","1","0","0","0","0","1","7.0","7.0","4.0%"
"34","Sterling Shepard (TB)","4","5","48","12.0","18","0","0","2","21","0","0","1","6.9","6.9","1.0%"
"35","Jalen Nailor (MIN)","1","1","7","7.0","7","0","1","0","0","0","0","1","6.7","6.7","4.5%"
"36","Ladd McConkey (LAC)","5","7","64","12.8","20","1","0","0","0","0","0","1","6.4","6.4","99.2%"
"37","Ryan Miller (TB)","1","3","1","1.0","1","0","1","0","0","0","0","1","6.1","6.1","1.0%"
"38","Josh Downs (IND)","6","9","60","10.0","16","0","0","0","0","0","0","1","6.0","6.0","64.8%"
"39","Darius Slayton (NYG)","3","3","49","16.3","23","1","0","1","11","0","0","1","6.0","6.0","5.5%"
"40","Noah Brown (WAS)","5","6","60","12.0","31","1","0","0","0","0","0","1","6.0","6.0","1.8%"
"41","Malik Nabers (NYG)","9","11","59","6.6","16","0","0","0","0","0","0","1","5.9","5.9","99.6%"
"42","Christian Watson (GB)","3","7","37","12.3","19","0","0","0","0","0","0","1","5.7","5.7","5.5%"
"43","Jaylen Waddle (MIA)","2","2","-4","-2.0","12","0","1","0","0","0","0","1","5.6","5.6","91.0%"
"44","Khalil Shakir (BUF)","6","7","50","8.3","14","0","0","0","0","0","0","1","5.0","5.0","78.1%"
"45","Olamide Zaccheaus (CHI)","2","2","48","24.0","42","1","0","0","0","0","0","1","4.8","4.8","1.1%"
"46","Cody White (SEA)","2","3","44","22.0","28","1","0","0","0","0","0","1","4.4","4.4","0.0%"
"47","Robert Woods (PIT)","2","3","44","22.0","32","1","0","0","0","0","0","1","4.4","4.4","0.6%"
"48","Justin Watson (HOU)","3","4","43","14.3","19","0","0","0","0","0","0","1","4.3","4.3","1.0%"
"49","Ja'Marr Chase (CIN)","7","11","43","6.1","11","0","0","0","0","0","0","1","4.3","4.3","99.7%"
"50","Brian Thomas Jr. (JAC)","2","4","22","11.0","16","0","0","0","0","0","0","1","4.2","4.2","99.5%"
"51","Parker Washington (JAC)","3","6","41","13.7","18","0","0","0","0","0","0","1","4.1","4.1","1.6%"
"52","Kendrick Bourne (NE)","4","6","41","10.3","14","0","0","0","0","0","0","1","4.1","4.1","0.7%"
"53","Alec Pierce (IND)","3","3","41","13.7","16","0","0","0","0","0","0","1","4.1","4.1","8.8%"
"54","Keon Coleman (BUF)","1","2","21","21.0","21","1","0","0","0","0","0","1","4.1","4.1","65.1%"
"55","Tyler Johnson (NYJ)","3","5","38","12.7","24","1","0","0","0","0","0","1","3.8","3.8","1.1%"
"56","Keenan Allen (LAC)","4","10","36","9.0","13","0","0","0","0","0","0","1","3.6","3.6","47.4%"
"57","KaVontae Turpin (DAL)","3","4","36","12.0","22","1","0","0","0","0","0","1","3.6","3.6","2.6%"
"58","A.J. Brown (PHI)","2","4","36","18.0","20","1","0","0","0","0","0","1","3.6","3.6","99.5%"
"59","Jahan Dotson (PHI)","1","1","36","36.0","36","1","0","0","0","0","0","1","3.6","3.6","1.9%"
"60","Jalen Coker (CAR)","2","3","36","18.0","18","0","0","0","0","0","0","1","3.6","3.6","6.0%"
"61","DeMario Douglas (NE)","7","9","35","5.0","21","1","0","0","0","0","0","1","3.5","3.5","17.0%"
"62","Cedrick Wilson Jr. (NO)","2","3","34","17.0","18","0","0","0","0","0","0","1","3.4","3.4","1.1%"
"63","Trey Palmer (TB)","2","4","33","16.5","19","0","0","0","0","0","0","1","3.3","3.3","0.6%"
"64","DJ Moore (CHI)","4","9","33","8.3","16","0","0","0","0","0","0","1","3.3","3.3","94.6%"
"65","Nelson Agholor (FA)","1","1","29","29.0","29","1","0","0","0","0","0","1","2.9","2.9","1.0%"
"66","Romeo Doubs (GB)","4","5","28","7.0","8","0","0","0","0","0","0","1","2.8","2.8","15.4%"
"67","Elijah Moore (BUF)","3","9","28","9.3","17","0","0","0","0","0","0","1","2.8","2.8","2.2%"
"68","Jalen Brooks (DAL)","2","5","26","13.0","16","0","0","0","0","0","0","1","2.6","2.6","1.0%"
"69","Rashod Bateman (BAL)","3","4","25","8.3","15","0","0","0","0","0","0","1","2.5","2.5","33.3%"
"70","Dyami Brown (JAC)","1","1","24","24.0","24","1","0","0","0","0","0","1","2.4","2.4","5.5%"
"71","Adonai Mitchell (IND)","1","1","22","22.0","22","1","0","0","0","0","0","1","2.2","2.2","6.6%"
"72","Austin Trammell (JAC)","2","3","40","20.0","22","1","0","0","0","0","1","1","2.0","2.0","0.0%"
"73","David Moore (CAR)","2","4","20","10.0","11","0","0","0","0","0","0","1","2.0","2.0","0.8%"
"74","Bo Melton (GB)","1","2","19","19.0","19","0","0","0","0","0","0","1","1.9","1.9","0.8%"
"75","Troy Franklin (DEN)","1","4","19","19.0","19","0","0","0","0","0","0","1","1.9","1.9","4.1%"
"76","Kayshon Boutte (NE)","2","6","18","9.0","11","0","0","0","0","0","0","1","1.8","1.8","3.8%"
"77","Ashton Dulin (IND)","0","2","0","0","0","0","0","2","17","0","0","1","1.7","1.7","0.0%"
"78","Mecole Hardman Jr. (GB)","3","3","17","5.7","12","0","0","0","0","0","0","1","1.7","1.7","0.6%"
"79","Tutu Atwell (LAR)","1","3","16","16.0","16","0","0","0","0","0","0","1","1.6","1.6","3.2%"
"80","Odell Beckham Jr. (FA)","3","3","15","5.0","6","0","0","0","0","0","0","1","1.5","1.5","1.1%"
"81","Michael Pittman Jr. (IND)","1","4","14","14.0","14","0","0","0","0","0","0","1","1.4","1.4","68.4%"
"82","Marvin Harrison Jr. (ARI)","2","5","34","17.0","21","1","0","0","0","0","1","1","1.4","1.4","97.5%"
"83","Chris Olave (NO)","1","1","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","86.4%"
"84","Ryan Flournoy (DAL)","1","2","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","0.7%"
"85","Tim Patrick (DET)","2","2","12","6.0","9","0","0","0","0","0","0","1","1.2","1.2","1.2%"
"86","Devaughn Vele (NO)","2","3","11","5.5","6","0","0","0","0","0","0","1","1.1","1.1","2.3%"
"87","Puka Nacua (LAR)","1","4","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","99.6%"
"88","Lil'Jordan Humphrey (NYG)","2","5","11","5.5","6","0","0","0","0","0","0","1","1.1","1.1","0.7%"
"89","Tim Jones (MIN)","1","2","10","10.0","10","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"90","Wan'Dale Robinson (NYG)","3","4","10","3.3","10","0","0","0","0","0","0","1","1.0","1.0","19.3%"
"91","KhaDarel Hodge (ATL)","1","2","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.7%"
"92","Brandon Powell (FA)","1","1","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","1.4%"
"93","Rakim Jarrett (TB)","1","1","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","1.9%"
"94","Kendric Pryor (CIN)","1","1","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"95","Malik Washington (MIA)","0","0","0","0","0","0","0","1","9","0","0","1","0.9","0.9","2.2%"
"96","Ramel Keyton (FA)","1","2","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","0.0%"
"97","Trent Sherfield Sr. (DEN)","1","1","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","0.0%"
"98","Mike Williams (FA)","1","2","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","2.0%"
"99","Tre Tucker (LV)","2","6","5","2.5","6","0","0","0","0","0","0","1","0.5","0.5","2.1%"
"100","Marquez Valdes-Scantling (SEA)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","2.4%"
"101","Marvin Mims Jr. (DEN)","1","2","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","40.4%"
"102","Tyler Boyd (FA)","0","0","0","0","0","0","0","1","3","0","0","1","0.3","0.3","0.7%"
"103","Jha'Quan Jackson (TEN)","1","2","8","8.0","8","0","0","1","-5","0","0","1","0.3","0.3","0.0%"
"104","Ainias Smith (PHI)","1","1","0","0.0","0","0","0","1","2","0","0","1","0.2","0.2","0.6%"
"105","Allen Robinson II (FA)","1","1","2","2.0","2","0","0","0","0","0","0","1","0.2","0.2","1.4%"
"106","Jonathan Mingo (DAL)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"107","Kevin Austin Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"108","Chris Tyree (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","Emeka Egbuka (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78.9%"
"110","Daniel Jackson (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Malik Cunningham (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"112","George Pickens (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.8%"
"113","Arian Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"114","Ronnie Bell (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","AJ Henning (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Cornelius Johnson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"117","Mario Williams (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Jalen McMillan (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.2%"
"119","Simi Fehoko (ARI)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"120","Terrace Marshall Jr. (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"121","Jacob Harris (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Avery Williams (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"123","Rashee Rice (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93.9%"
"124","David Bell (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Jordan Whittington (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.6%"
"126","Jermaine Burton (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.9%"
"127","John Metchie III (PHI)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"128","Treylon Burks (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"129","Tyquan Thornton (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"130","Beaux Collins (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Traeshon Holden (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Chris Blair (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Dee Eskridge (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"134","Jaelon Darden (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"135","Ja'Corey Brooks (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"136","Cornell Powell (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Ben Skowronek (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Javon Baker (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"139","Lawrence Cager (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","K.J. Osborn (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.6%"
"142","Rondale Moore (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"143","Tylan Wallace (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"144","Van Jefferson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"145","Marquez Callaway (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Trishton Jackson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Jauan Jennings (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80.0%"
"148","Justyn Ross (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"149","Kristian Wilkerson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"150","Scotty Washington (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Steven Sims Jr. (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"152","D.J. Montgomery (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Alex Bachman (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Malik Taylor (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Laviska Shenault Jr. (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"156","Brandon Aiyuk (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53.7%"
"157","KJ Hamler (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Devin Duvernay (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"159","Donovan Peoples-Jones (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Tee Higgins (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.0%"
"161","James Proche II (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Isaiah Hodgins (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Quintez Cephus (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Jalen Reagor (LAC)","1","2","0","0.0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"165","Tom Kennedy (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"166","Gunner Olszewski (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Andre Baccellia (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Nico Collins (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.6%"
"169","Ihmir Smith-Marsette (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"170","Dez Fitzpatrick (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Seth Williams (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Kawaan Baker (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Terique Owens (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","JaQuae Jackson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Bryce Oliver (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"176","Kameron Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Dee Williams (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"178","Mason Tipton (NO)","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"179","Jaylen Johnson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Casey Washington (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Drake Stoops (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Xavier Johnson (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Jeshaun Jones (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Tejhaun Palmer (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","John Jiles (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Julian Hicks (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Cole Burgess (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Qadir Ismail (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Elic Ayomanor (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.3%"
"190","Travis Hunter (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93.0%"
"191","Dorian Singer (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"192","Devontez Walker (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"193","Dominic Lovett (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"194","Isaiah Neyor (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"195","Tory Horton (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.7%"
"196","Matthew Golden (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.0%"
"197","Tahj Washington (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"198","Luke McCaffrey (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.8%"
"199","Bub Means (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"200","Isaiah Williams (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"201","John Rhys Plumlee (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Andrew Armstrong (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Ajou Ajou (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"204","Anthony Gould (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"205","Dayton Wade (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","Elijhah Badger (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","Jamari Thrash (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"208","Roman Wilson (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.0%"
"209","Ja'Lynn Polk (NE)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.4%"
"210","Brenden Rice (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"211","Ricky Pearsall (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80.8%"
"212","Tre' Harris (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.5%"
"213","Luther Burden III (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.3%"
"214","Xavier Restrepo (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.4%"
"215","Nate McCollum (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Tyler Kahmann (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Blayne Taylor (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Silas Bolden (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Quincy Skinner Jr. (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Dalen Cambre (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Jordan Bly (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Chandler Brayboy (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Landon Parker (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Eli Pancol (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","Cam Camper (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Quentin Skinner (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Jackson Meeks (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Jakobie Keeney-James (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Dontae Fleming (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Robert Lewis (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Coleman Owen (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Jaylen Jones (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"233","Hal Presley (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Kyle Williams (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.9%"
"235","Tommy Mellott (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"236","Junior Bergen (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","JP Richardson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Rashod Owens (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Jordan Moore (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Mac Dalena (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Jamoi Mayes (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Stephen Gosnell (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Joaquin Davis (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Jerjuan Newton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Courtney Jackson (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Bryson Green (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Luke Grimm (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Ke'Shawn Williams (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Tru Edwards (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Josh Kelly (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Mitch Van Vooren (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Ketron Jackson Jr. (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Key'Shawn Smith (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Dalevon Campbell (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Kyrese Rowan (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Cade McDonald (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Ife Adeyi (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Jaden Smith (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"259","Roderick Daniels Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
