"Rank","Player","TGT","REC","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"24","Tyler Higbee (LAR)","3","3","33","11.0","15","0","0","0","0","0","0","1","3.3","3.3","3.7%"
"25","Ja'Tavion Sanders (CAR)","5","5","32","6.4","13","0","0","0","0","0","0","1","3.2","3.2","2.0%"
"26","Terrance Ferguson (LAR)","4","1","32","32.0","32","1","0","0","0","0","0","1","3.2","3.2","1.6%"
"27","Brock Bowers (LV)","3","1","31","31.0","31","1","0","1","-4","0","0","1","2.7","2.7","98.3%"
"28","Luke Musgrave (GB)","3","3","23","7.7","9","0","0","0","0","0","0","1","2.3","2.3","10.6%"
"29","Charlie Kolar (BAL)","2","1","23","23.0","23","1","0","0","0","0","0","1","2.3","2.3","0.1%"
"30","Michael Mayer (LV)","4","3","22","7.3","11","0","0","0","0","0","0","1","2.2","2.2","3.1%"
"31","Greg Dulcich (MIA)","4","1","22","22.0","22","1","0","0","0","0","0","1","2.2","2.2","3.0%"
"32","Johnny Mundt (JAC)","2","1","21","21.0","21","1","0","0","0","0","0","1","2.1","2.1","0.0%"
"33","Taysom Hill (NO)","1","0","0","0","0","0","0","7","20","0","0","1","2.0","2.0","2.3%"
"34","Elijah Higgins (ARI)","3","2","19","9.5","12","0","0","0","0","0","0","1","1.9","1.9","0.6%"
"35","Isaiah Likely (BAL)","5","2","17","8.5","11","0","0","0","0","0","0","1","1.7","1.7","17.7%"
"36","Foster Moreau (NO)","3","2","16","8.0","10","0","0","0","0","0","0","1","1.6","1.6","1.2%"
"37","Darnell Washington (PIT)","1","1","15","15.0","15","0","0","0","0","0","0","1","1.5","1.5","1.1%"
"38","Charlie Woerner (ATL)","1","1","14","14.0","14","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"39","Zaire Mitchell-Paden (NO)","1","1","14","14.0","14","0","0","0","0","0","0","1","1.4","1.4","1.0%"
"40","Oronde Gadsden II (LAC)","6","3","13","4.3","6","0","0","0","0","0","0","1","1.3","1.3","86.0%"
"41","Tyler Conklin (LAC)","1","1","12","12.0","12","0","0","0","0","0","0","1","1.2","1.2","0.9%"
"42","Evan Engram (DEN)","5","2","12","6.0","7","0","0","0","0","0","0","1","1.2","1.2","63.2%"
"43","Hunter Henry (NE)","4","1","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","64.1%"
"44","Daniel Bellinger (NYG)","2","1","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","0.6%"
"45","T.J. Hockenson (MIN)","2","2","8","4.0","4","0","0","0","0","0","0","1","0.8","0.8","85.6%"
"46","Tucker Fisk (LAC)","1","1","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","1.0%"
"47","John Bates (WAS)","2","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.6%"
"48","Cole Kmet (CHI)","2","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","3.5%"
"49","Elijah Arroyo (SEA)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","2.3%"
"50","Mason Taylor (NYJ)","2","1","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","17.4%"
"51","Jonnu Smith (PIT)","2","1","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","34.5%"
"52","AJ Barner (SEA)","0","0","0","0","0","0","0","2","3","0","0","1","0.3","0.3","12.6%"
"53","Adam Trautman (DEN)","1","1","2","2.0","2","0","0","0","0","0","0","1","0.2","0.2","0.7%"
"54","Luke Lachey (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"55","Jake Ferguson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","87.5%"
"56","Jalin Conyers (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"57","Hunter Long (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"58","Tommy Tremble (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"59","Quintin Morris (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.4%"
"60","Kylen Granson (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"61","Jake Briningstool (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"62","Josh Whyle (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"63","Josiah Deguara (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"64","Noah Gray (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"65","Harrison Bryant (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"66","Sean McKeon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"67","Scotty Washington (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"68","Lawrence Cager (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"69","Donald Parham Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"70","Stephen Carlson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"71","Andrew Beck (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"72","Chris Myarick (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"73","Matt Orzech (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"74","Mitchell Fraboni (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"75","Matt Sokol (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"76","Thomas Fidone II (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"77","Feleipe Franks (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"78","Brevin Jordan (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"79","Cam Grandy (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"80","McCallan Castles (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"81","Jared Wiley (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"82","Tip Reiman (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"83","Treyton Welch (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"84","Thomas Yassmin (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"85","Mason Pline (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"86","Colson Yankoff (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"87","Devin Culp (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.2%"
"88","Messiah Swinson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"89","Brenden Bates (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"90","Jack Westover (NE)","1","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"91","E.J. Jenkins (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"92","Brady Russell (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"93","Patrick Murtagh (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","Julian Hill (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"95","Blake Whiteheart (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"96","Joel Wilson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"97","Travis Vokolek (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"98","Caden Prieskorn (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"99","Brevyn Spann-Ford (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"100","Gavin Bartholomew (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","Bryson Nesbit (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","John Stephens Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"103","Princeton Fant (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"104","Nate Adkins (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"105","Tanner Taula (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","Brayden Willis (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Bryce Pierre (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"108","Patrick Herbert (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","Marshall Lang (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Caleb Lohner (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"111","Drake Dabney (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Maximilian Mang (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Nick Kallerup (SEA)","1","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"114","Ben Yurosek (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"115","Tre Watson (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Zach Horton (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Robbie Ouzts (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"118","David Martin-Robinson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","CJ Dippre (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Mitchell Evans (CAR)","1","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"121","Gunnar Helm (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"122","Hayden Rucci (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"123","Keleki Latu (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Carter Runyon (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Rivaldo Fairweather (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Joshua Simon (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Jeremy Ruckert (NYJ)","1","1","0","0.0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"128","Jelani Woods (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.9%"
"129","Sal Cannella (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Will Mallory (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"131","Erick All Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"132","Nikola Kalinic (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Tanner Conner (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"134","Teagan Quitoriano (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"135","John FitzPatrick (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"136","Grant Calcaterra (PHI)","1","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"137","Justin Shorter (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.9%"
"138","Chig Okonkwo (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.7%"
"139","Lucas Krull (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.8%"
"140","Jack Stoll (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Mark Redman (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","James Mitchell (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Moliki Matavao (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"144","Shane Zylstra (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"145","Zach Davidson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"146","Brock Wright (DET)","1","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"147","Nick Muse (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Ben Sims (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"149","Payne Durham (TB)","1","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"150","Brenton Strange (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17.7%"
"151","Tucker Kraft (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55.3%"
"152","Cade Stover (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"153","Luke Schoonmaker (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"154","Thomas Odukoya (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"155","Drew Ogletree (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"156","Ko Kieft (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Cameron Latu (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.2%"
"158","Connor Heyward (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"159","Leroy Watson IV (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"160","Jake Tonges (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.8%"
"161","Stone Smartt (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"162","Drake Dunsmore (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Travis Kelce (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.0%"
"164","Dominique Curry (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Derek Fine (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","J.P. Foschi (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Joey Haynos (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Brad Cottam (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Darnell Dinkins (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Marquez Branson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","James Dearth (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Justin Snow (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Marcedes Lewis (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"174","Keith Zinger (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Pharaoh Brown (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Anthony Firkser (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Eric Saubert (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.8%"
"178","Mo Alie-Cox (IND)","1","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"179","Robert Tonyan (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Will Dissly (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"181","Albert Okwuegbunam Jr. (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Ross Dwelley (DET)","1","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"183","Drew Sample (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"184","Tyree Jackson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Josh Oliver (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"186","Noah Fant (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.6%"
"187","Durham Smythe (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"188","Jordan Akins (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"189","Ian Thomas (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"190","Mike Gesicki (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.4%"
"191","Tanner Hudson (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3%"
"192","Chris Manhertz (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"193","Darren Waller (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24.5%"
"194","Zach Wood (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"195","Nick Vannett (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Austin Hooper (NE)","1","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"197","Andrew DePaola (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","Tyler Ott (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","James Winchester (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Layne Pryor (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
""
""
