"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"74","Matt Sokol (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"75","Scotty Washington (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"76","Feleipe Franks (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"77","Brevin Jordan (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"78","Kyle Pitts Sr. (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","68.2%"
"79","Terrance Ferguson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.4%"
"80","Jared Wiley (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"81","Cam Grandy (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"82","McCallan Castles (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"83","Tanner McLachlan (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"84","Ben Sinnott (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.8%"
"85","Tip Reiman (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"86","Tyler Warren (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82.0%"
"87","Treyton Welch (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"88","Neal Johnson (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"89","Thomas Yassmin (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"90","Mason Pline (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"91","Steven Stilianos (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"92","Colson Yankoff (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"93","Devin Culp (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"94","Messiah Swinson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"95","Brenden Bates (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"96","Jack Westover (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"97","Johnny Lumpkin (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"98","Travis Vokolek (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"99","E.J. Jenkins (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"100","Brady Russell (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","Nate Adkins (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"102","Tanner Taula (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"103","Colston Loveland (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78.5%"
"104","Mason Taylor (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.2%"
"105","Caden Prieskorn (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"106","Gavin Bartholomew (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"107","Bryson Nesbit (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"108","Oronde Gadsden II (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.9%"
"109","John Stephens Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Princeton Fant (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Kevin Foelsch (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Joel Wilson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","JJ Galbreath (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Bryce Pierre (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","John Copenhaver (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Patrick Herbert (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Tyler Neville (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Stevo Klotz (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Oscar Cardenas (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Caleb Lohner (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"121","Marshall Lang (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Carter Runyon (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Maximilian Mang (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Thomas Gordon (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Mitch Van Vooren (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Drake Dabney (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Nick Kallerup (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Jermaine Terry II (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Ben Yurosek (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Tre Watson (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Zach Horton (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Robbie Ouzts (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"133","Jackson Hawes (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"134","Shawn Bowman (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","David Martin-Robinson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Mitchell Evans (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"137","Gunnar Helm (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.4%"
"138","Harold Fannin Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.4%"
"139","Geor'Quarius Spivey (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"140","Hayden Rucci (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Keleki Latu (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Qadir Ismail (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","CJ Dippre (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Gee Scott Jr. (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Rivaldo Fairweather (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Joshua Simon (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Moliki Matavao (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"148","Isaiah Likely (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","27.6%"
"149","Davis Allen (LAR)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"150","Jeremy Ruckert (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"151","Cole Turner (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"152","Will Mallory (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"153","Michael Jacobson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Jelani Woods (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.9%"
"155","Nikola Kalinic (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Daniel Bellinger (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"157","Tanner Conner (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"158","Teagan Quitoriano (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Grant Calcaterra (PHI)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"160","Erick All Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"161","Justin Shorter (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.9%"
"162","Sal Cannella (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Lucas Krull (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.8%"
"164","Jack Stoll (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Mark Redman (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","James Mitchell (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Greg Dulcich (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.8%"
"168","Baylor Cupp (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Jacob Harris (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Shane Zylstra (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"171","Zach Davidson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"172","Nick Muse (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Brayden Willis (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"174","Cole Fotheringham (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"175","Zaire Mitchell-Paden (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"176","Ben Sims (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"177","Zack Kuntz (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"178","Brenton Strange (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.6%"
"179","Luke Musgrave (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.6%"
"180","Dalton Kincaid (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78.3%"
"181","Thomas Odukoya (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"182","Drew Ogletree (IND)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"183","Ko Kieft (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"184","Cameron Latu (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"185","Connor Heyward (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"186","Seth Green (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Leroy Watson IV (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"188","Jake Tonges (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"189","Jaheim Bell (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"190","Stone Smartt (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"191","Drew Sample (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"192","Dawson Knox (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.1%"
"193","Drake Dunsmore (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Dominique Curry (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Derek Fine (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","J.P. Foschi (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","Joey Haynos (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","Brad Cottam (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Darnell Dinkins (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Marquez Branson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","James Dearth (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Justin Snow (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Keith Zinger (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Eric Saubert (SEA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.8%"
"205","Taysom Hill (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.7%"
"206","Evan Engram (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90.0%"
"207","Mo Alie-Cox (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"208","Robert Tonyan (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Albert Okwuegbunam Jr. (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Irv Smith Jr. (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Tyree Jackson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","Josh Oliver (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"213","Foster Moreau (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"214","Noah Fant (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.2%"
"215","Ian Thomas (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"216","Mike Gesicki (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.2%"
"217","Tanner Hudson (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"218","Tyler Conklin (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.5%"
"219","Chris Manhertz (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"220","Darren Waller (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17.0%"
"221","Zach Wood (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"222","Nick Vannett (MIN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"223","Tyler Higbee (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.4%"
"224","Andrew DePaola (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","Tyler Ott (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","James Winchester (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Gunnar Oakes (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","John Bates (WAS)","1","1","13","13.0","13","0","0","0","0","0","1","1","-0.7","-0.7","0.6%"
""
""
