"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"87","Matt Sokol (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"88","Kyle Pitts Sr. (ATL)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","68.2%"
"89","Brevin Jordan (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"90","Feleipe Franks (ATL)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"91","Elijah Arroyo (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.1%"
"92","Cam Grandy (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"93","McCallan Castles (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","Tanner McLachlan (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"95","Jared Wiley (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"96","Tyler Warren (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82.0%"
"97","Treyton Welch (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"98","Neal Johnson (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"99","Thomas Yassmin (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"100","Mason Pline (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","Steven Stilianos (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Colson Yankoff (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"103","Devin Culp (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"104","Messiah Swinson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","Brenden Bates (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","Jack Westover (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Travis Vokolek (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"108","E.J. Jenkins (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"109","Brady Russell (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"110","Blake Whiteheart (CLE)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"111","Johnny Lumpkin (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Tanner Taula (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Colston Loveland (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78.5%"
"114","Mason Taylor (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.2%"
"115","Caden Prieskorn (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"116","Brevyn Spann-Ford (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"117","Gavin Bartholomew (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"118","Bryson Nesbit (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Oronde Gadsden II (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.9%"
"120","John Stephens Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Princeton Fant (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"122","Kevin Foelsch (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","JJ Galbreath (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Bryce Pierre (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","John Copenhaver (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Patrick Herbert (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Tyler Neville (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Stevo Klotz (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Oscar Cardenas (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Caleb Lohner (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"131","Marshall Lang (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Carter Runyon (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Maximilian Mang (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Thomas Gordon (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Mitch Van Vooren (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Drake Dabney (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Nick Kallerup (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Jermaine Terry II (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Ben Yurosek (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Tre Watson (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Zach Horton (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Robbie Ouzts (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"143","Jackson Hawes (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"144","Shawn Bowman (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","David Martin-Robinson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Mitchell Evans (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"147","Gunnar Helm (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.4%"
"148","Harold Fannin Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.4%"
"149","Geor'Quarius Spivey (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"150","Hayden Rucci (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Keleki Latu (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Qadir Ismail (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","CJ Dippre (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Gee Scott Jr. (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Rivaldo Fairweather (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Joshua Simon (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Joel Wilson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Brayden Willis (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Thomas Fidone II (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"160","Michael Jacobson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Cole Turner (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"162","Sal Cannella (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Shane Zylstra (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"164","Davis Allen (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"165","Teagan Quitoriano (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","John FitzPatrick (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Grant Calcaterra (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"168","Nikola Kalinic (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Justin Shorter (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.9%"
"170","Erick All Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"171","Jelani Woods (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.9%"
"172","Greg Dulcich (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.8%"
"173","Baylor Cupp (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Stephen Carlson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Mark Redman (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Moliki Matavao (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"177","Terrance Ferguson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.4%"
"178","James Mitchell (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Jack Stoll (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Zach Davidson (BUF)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"181","Jacob Harris (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Tanner Conner (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"183","Daniel Bellinger (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"184","Cole Fotheringham (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"185","Zaire Mitchell-Paden (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"186","Ben Sims (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"187","Zack Kuntz (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"188","Payne Durham (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"189","Luke Musgrave (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.6%"
"190","Dalton Kincaid (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78.3%"
"191","Thomas Odukoya (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"192","Nick Muse (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Ja'Tavion Sanders (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.8%"
"194","Cameron Latu (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"195","Connor Heyward (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"196","Jake Tonges (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","Jaheim Bell (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"198","Dallin Holker (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"199","Leroy Watson IV (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"200","Ko Kieft (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"201","Seth Green (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Andrew Beck (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Drake Dunsmore (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Dominique Curry (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"205","J.P. Foschi (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","Derek Fine (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","Joey Haynos (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Brad Cottam (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Darnell Dinkins (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Marquez Branson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","James Dearth (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","Keith Zinger (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Justin Snow (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Pharaoh Brown (MIA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"215","Eric Saubert (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.8%"
"216","Robert Tonyan (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Albert Okwuegbunam Jr. (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Will Dissly (LAC)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.2%"
"219","Irv Smith Jr. (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"220","Tyree Jackson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Josh Oliver (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"222","Jordan Akins (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"223","Ian Thomas (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"224","Chris Manhertz (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"225","Darren Waller (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17.0%"
"226","Tyler Higbee (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.4%"
"227","Zach Wood (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"228","Andrew DePaola (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Tyler Ott (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","James Winchester (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Gunnar Oakes (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
""
""
