"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"25","George Pickens (DAL)","7","11","113","16.1","38","2","0","0","0","0","1","1","9.3","9.3","92.8%"
"26","Jauan Jennings (SF)","3","6","88","29.3","45","2","0","0","0","0","0","1","8.8","8.8","80.0%"
"27","Chris Olave (NO)","8","10","87","10.9","18","0","0","0","0","0","0","1","8.7","8.7","86.4%"
"28","Trey Palmer (TB)","3","3","26","8.7","15","0","1","0","0","0","0","1","8.6","8.6","0.6%"
"29","Olamide Zaccheaus (CHI)","6","6","85","14.2","27","1","0","0","0","0","0","1","8.5","8.5","1.1%"
"30","DK Metcalf (PIT)","7","12","104","14.9","29","3","0","0","0","0","1","1","8.4","8.4","96.5%"
"31","Tutu Atwell (LAR)","4","6","82","20.5","25","2","0","0","0","0","0","1","8.2","8.2","3.2%"
"32","DJ Moore (CHI)","3","6","22","7.3","9","0","1","0","0","0","0","1","8.2","8.2","94.6%"
"33","DJ Turner (FA)","0","1","0","0","0","0","0","1","18","1","0","1","7.8","7.8","1.0%"
"34","Rashid Shaheed (NO)","8","11","83","10.4","25","1","0","2","14","0","1","1","7.7","7.7","61.8%"
"35","Parris Campbell (FA)","4","4","17","4.3","7","0","1","0","0","0","0","1","7.7","7.7","0.1%"
"36","Jerry Jeudy (CLE)","6","9","72","12.0","19","0","0","0","0","0","0","1","7.2","7.2","88.6%"
"37","Deebo Samuel Sr. (WAS)","3","5","58","19.3","53","1","0","2","14","0","0","1","7.2","7.2","85.1%"
"38","Wan'Dale Robinson (NYG)","11","14","71","6.5","11","0","0","0","0","0","0","1","7.1","7.1","19.3%"
"39","Chris Godwin (TB)","6","9","69","11.5","28","1","0","0","0","0","0","1","6.9","6.9","81.4%"
"40","Mike Williams (FA)","4","5","67","16.8","22","3","0","0","0","0","0","1","6.7","6.7","2.0%"
"41","Drake London (ATL)","6","12","64","10.7","16","0","0","0","0","0","0","1","6.4","6.4","99.2%"
"42","Khalil Shakir (BUF)","4","5","62","15.5","52","1","0","0","0","0","0","1","6.2","6.2","78.1%"
"43","Jordan Whittington (LAR)","6","8","62","10.3","16","0","0","0","0","0","0","1","6.2","6.2","3.6%"
"44","Tyler Lockett (TEN)","5","9","61","12.2","29","1","0","0","0","0","0","1","6.1","6.1","9.4%"
"45","Tee Higgins (CIN)","6","10","60","10.0","12","0","0","0","0","0","0","1","6.0","6.0","99.0%"
"46","KhaDarel Hodge (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","6.0","6.0","0.7%"
"47","Allen Lazard (NYJ)","5","8","58","11.6","25","1","0","0","0","0","0","1","5.8","5.8","1.8%"
"48","Darius Slayton (NYG)","3","5","56","18.7","28","1","0","0","0","0","0","1","5.6","5.6","5.5%"
"49","Darnell Mooney (ATL)","3","6","56","18.7","36","2","0","0","0","0","0","1","5.6","5.6","57.0%"
"50","Ray-Ray McCloud III (ATL)","6","7","52","8.7","15","0","0","0","0","0","0","1","5.2","5.2","2.6%"
"51","Tim Patrick (DET)","2","2","52","26.0","29","2","0","0","0","0","0","1","5.2","5.2","1.2%"
"52","Sterling Shepard (TB)","3","5","51","17.0","30","1","0","0","0","0","0","1","5.1","5.1","1.0%"
"53","Jaxon Smith-Njigba (SEA)","8","12","51","6.4","11","0","0","0","0","0","0","1","5.1","5.1","98.2%"
"54","Keon Coleman (BUF)","3","4","51","17.0","24","2","0","0","0","0","0","1","5.1","5.1","65.1%"
"55","Jakobi Meyers (LV)","5","10","49","9.8","19","0","0","0","0","0","0","1","4.9","4.9","84.5%"
"56","Brandon Aiyuk (SF)","2","5","48","24.0","38","1","0","0","0","0","0","1","4.8","4.8","53.7%"
"57","Tyreek Hill (MIA)","4","7","23","5.8","17","0","0","3","19","0","0","1","4.2","4.2","98.6%"
"58","Romeo Doubs (GB)","4","8","39","9.8","20","1","0","0","0","0","0","1","3.9","3.9","15.4%"
"59","Greg Dortch (ARI)","4","4","38","9.5","12","0","0","0","0","0","0","1","3.8","3.8","1.6%"
"60","Demarcus Robinson (SF)","2","3","37","18.5","19","0","0","0","0","0","0","1","3.7","3.7","2.1%"
"61","Joshua Palmer (BUF)","3","4","36","12.0","26","1","0","0","0","0","0","1","3.6","3.6","17.6%"
"62","Jaylen Waddle (MIA)","4","6","36","9.0","18","0","0","0","0","0","0","1","3.6","3.6","91.0%"
"63","Amari Cooper (FA)","4","8","35","8.8","13","0","0","0","0","0","0","1","3.5","3.5","6.5%"
"64","DeAndre Hopkins (BAL)","2","4","31","15.5","16","0","0","0","0","0","0","1","3.1","3.1","14.9%"
"65","Tyler Boyd (FA)","2","2","31","15.5","27","1","0","0","0","0","0","1","3.1","3.1","0.7%"
"66","Ja'Lynn Polk (NE)","3","7","30","10.0","21","1","0","0","0","0","0","1","3.0","3.0","1.4%"
"67","Jake Bobo (SEA)","3","3","30","10.0","11","0","0","0","0","0","0","1","3.0","3.0","0.9%"
"68","Andrei Iosivas (CIN)","1","1","29","29.0","29","1","0","0","0","0","0","1","2.9","2.9","4.0%"
"69","Bo Melton (GB)","1","3","28","28.0","28","1","0","0","0","0","0","1","2.8","2.8","0.8%"
"70","Justin Watson (HOU)","2","3","27","13.5","17","0","0","0","0","0","0","1","2.7","2.7","1.0%"
"71","Noah Brown (WAS)","3","4","26","8.7","14","0","0","0","0","0","0","1","2.6","2.6","1.8%"
"72","Jonathan Mingo (DAL)","3","5","24","8.0","11","0","0","0","0","0","0","1","2.4","2.4","0.6%"
"73","Jalen Tolbert (DAL)","3","3","24","8.0","15","0","0","0","0","0","0","1","2.4","2.4","3.2%"
"74","Rashod Bateman (BAL)","1","1","23","23.0","23","1","0","0","0","0","0","1","2.3","2.3","33.3%"
"75","Garrett Wilson (NYJ)","5","8","41","8.2","23","1","0","0","0","0","1","1","2.1","2.1","97.7%"
"76","Van Jefferson (TEN)","2","3","21","10.5","12","0","0","0","0","0","0","1","2.1","2.1","0.7%"
"77","Keenan Allen (LAC)","3","3","19","6.3","8","0","0","0","0","0","0","1","1.9","1.9","47.4%"
"78","Michael Wilson (ARI)","3","7","38","12.7","22","1","0","0","0","0","1","1","1.8","1.8","7.0%"
"79","Laviska Shenault Jr. (BUF)","1","1","18","18.0","18","0","0","0","0","0","0","1","1.8","1.8","0.1%"
"80","Luke McCaffrey (WAS)","1","1","17","17.0","17","0","0","0","0","0","0","1","1.7","1.7","1.8%"
"81","Calvin Austin III (PIT)","1","1","17","17.0","17","0","0","0","0","0","0","1","1.7","1.7","6.8%"
"82","Brandin Cooks (NO)","1","4","16","16.0","16","0","0","0","0","0","0","1","1.6","1.6","3.9%"
"83","Curtis Samuel (BUF)","2","2","8","4.0","6","0","0","1","7","0","0","1","1.5","1.5","2.2%"
"84","Calvin Ridley (TEN)","1","3","5","5.0","5","0","0","1","10","0","0","1","1.5","1.5","89.9%"
"85","DeMario Douglas (NE)","3","3","13","4.3","8","0","0","0","0","0","0","1","1.3","1.3","17.0%"
"86","Treylon Burks (TEN)","1","1","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","0.6%"
"87","Quentin Johnston (LAC)","1","5","9","9.0","9","0","0","1","4","0","0","1","1.3","1.3","14.4%"
"88","Malik Heath (GB)","2","2","12","6.0","9","0","0","0","0","0","0","1","1.2","1.2","0.6%"
"89","Jahan Dotson (PHI)","2","4","11","5.5","7","0","0","0","0","0","0","1","1.1","1.1","1.9%"
"90","Jalen Nailor (MIN)","1","2","31","31.0","31","1","0","1","0","0","1","1","1.1","1.1","4.5%"
"91","Elijah Moore (BUF)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","2.2%"
"92","Kayshon Boutte (NE)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","3.8%"
"93","Adonai Mitchell (IND)","0","3","0","0","0","0","0","1","10","0","0","1","1.0","1.0","6.6%"
"94","Nelson Agholor (FA)","2","3","10","5.0","12","0","0","0","0","0","0","1","1.0","1.0","1.0%"
"95","Rome Odunze (CHI)","1","3","10","10.0","10","0","0","0","0","0","0","1","1.0","1.0","87.2%"
"96","Robert Woods (PIT)","1","3","10","10.0","10","0","0","0","0","0","0","1","1.0","1.0","0.6%"
"97","Zay Flowers (BAL)","1","2","10","10.0","10","0","0","0","0","0","0","1","1.0","1.0","94.6%"
"98","Kalif Raymond (DET)","1","1","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.6%"
"99","Alec Pierce (IND)","1","2","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","8.8%"
"100","Trent Sherfield Sr. (DEN)","1","1","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"101","Malik Washington (MIA)","1","1","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","2.2%"
"102","John Metchie III (PHI)","1","1","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","1.0%"
"103","Xavier Gipson (NYJ)","1","4","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.6%"
"104","John Ross (FA)","1","2","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"105","Mason Tipton (NO)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.7%"
"106","Mack Hollins (NE)","1","6","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.9%"
"107","Dyami Brown (JAC)","1","1","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","5.5%"
"108","James Proche II (TEN)","1","1","3","3.0","3","0","0","0","0","0","0","1","0.3","0.3","0.0%"
"109","K.J. Osborn (WAS)","1","5","3","3.0","3","0","0","0","0","0","0","1","0.3","0.3","2.6%"
"110","Chris Tyree (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Mario Williams (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Marvin Mims Jr. (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","40.4%"
"113","Emeka Egbuka (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78.9%"
"114","David Bell (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Daniel Jackson (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Ronnie Bell (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","AJ Henning (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Cornelius Johnson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"119","Kevin Austin Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Parker Washington (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.6%"
"121","Simi Fehoko (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"122","Kawaan Baker (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Avery Williams (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"124","Austin Trammell (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Jacob Harris (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Terrace Marshall Jr. (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"127","Rashee Rice (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","93.9%"
"128","Ainias Smith (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"129","Puka Nacua (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.6%"
"130","Jalen McMillan (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.2%"
"131","Rakim Jarrett (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.9%"
"132","Dee Eskridge (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"133","Chris Blair (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Malik Cunningham (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"135","Jermaine Burton (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.9%"
"136","Arian Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"137","Javon Baker (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"138","Cornell Powell (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Ben Skowronek (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Ja'Corey Brooks (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"141","Beaux Collins (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Traeshon Holden (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Tyquan Thornton (KC)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"144","Cody White (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Nick Westbrook-Ikhine (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"146","Rondale Moore (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"147","Tylan Wallace (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"148","Scotty Washington (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Trishton Jackson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Lawrence Cager (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Andre Baccellia (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Kristian Wilkerson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"154","Alex Bachman (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"155","D.J. Montgomery (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Malik Taylor (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Deonte Harty (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"158","Marquez Callaway (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Isaiah Hodgins (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Donovan Peoples-Jones (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Quintez Cephus (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","KJ Hamler (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Devin Duvernay (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"164","DeVonta Smith (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.0%"
"165","Tom Kennedy (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"166","Gunner Olszewski (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Jalen Reagor (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Dez Fitzpatrick (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Ihmir Smith-Marsette (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"170","Seth Williams (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Terique Owens (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","JaQuae Jackson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Bryce Oliver (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Kameron Johnson (TB)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"175","Dee Williams (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"176","Jaylen Johnson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Casey Washington (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Drake Stoops (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Xavier Johnson (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Jeshaun Jones (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Tejhaun Palmer (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","John Jiles (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Julian Hicks (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Cole Burgess (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Qadir Ismail (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Elic Ayomanor (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.3%"
"187","Travis Hunter (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93.0%"
"188","Elijhah Badger (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Isaiah Neyor (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"190","Dominic Lovett (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"191","Tory Horton (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.7%"
"192","Malachi Corley (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5%"
"193","Matthew Golden (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.0%"
"194","Devaughn Vele (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3%"
"195","Andrew Armstrong (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Jha'Quan Jackson (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"197","Isaiah Williams (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","John Rhys Plumlee (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Tahj Washington (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"200","Ryan Flournoy (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"201","Ajou Ajou (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"202","Bub Means (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"203","Jalen Coker (CAR)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","6.0%"
"204","Anthony Gould (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"205","Dayton Wade (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","Roman Wilson (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.0%"
"207","Jamari Thrash (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"208","Brenden Rice (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"209","Ricky Pearsall (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80.8%"
"210","Tre' Harris (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.5%"
"211","Luther Burden III (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.3%"
"212","Xavier Restrepo (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.4%"
"213","Dorian Singer (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Nate McCollum (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Tyler Kahmann (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Blayne Taylor (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Silas Bolden (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Quincy Skinner Jr. (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Dalen Cambre (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Jordan Bly (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Chandler Brayboy (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Landon Parker (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Eli Pancol (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Cam Camper (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","Quentin Skinner (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Jackson Meeks (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Jakobie Keeney-James (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Dontae Fleming (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Robert Lewis (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Coleman Owen (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Jaylen Jones (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"232","Hal Presley (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Kyle Williams (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.9%"
"234","Tommy Mellott (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"235","Junior Bergen (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","JP Richardson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Rashod Owens (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Jordan Moore (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Mac Dalena (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Jamoi Mayes (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Stephen Gosnell (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Joaquin Davis (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Jerjuan Newton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Courtney Jackson (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Bryson Green (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Luke Grimm (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Ke'Shawn Williams (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Tru Edwards (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Josh Kelly (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Mitch Van Vooren (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Ketron Jackson Jr. (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Key'Shawn Smith (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Dalevon Campbell (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Kyrese Rowan (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Cade McDonald (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Ife Adeyi (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Jaden Smith (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Roderick Daniels Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"259","TJ Sheffield (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
