"Rank","Player","TGT","REC","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"68","Isaiah Bond (CLE)","7","2","29","14.5","22","1","0","0","0","0","0","1","2.9","2.9","2.0%"
"69","Quentin Johnston (LAC)","4","4","40","10.0","16","0","0","1","9","0","1","1","2.9","2.9","62.1%"
"70","Jack Bech (LV)","5","3","27","9.0","11","0","0","0","0","0","0","1","2.7","2.7","3.0%"
"71","Chris Godwin Jr. (TB)","4","3","26","8.7","13","0","0","0","0","0","0","1","2.6","2.6","67.6%"
"72","Jahan Dotson (PHI)","3","1","24","24.0","24","1","0","0","0","0","0","1","2.4","2.4","1.1%"
"73","Jamari Thrash (CLE)","1","1","22","22.0","22","1","0","0","0","0","0","1","2.2","2.2","0.6%"
"74","Marvin Mims Jr. (DEN)","5","2","10","5.0","6","0","0","1","9","0","0","1","1.9","1.9","33.5%"
"75","Elic Ayomanor (TEN)","4","2","18","9.0","13","0","0","0","0","0","0","1","1.8","1.8","28.0%"
"76","JuJu Smith-Schuster (KC)","3","2","17","8.5","9","0","0","0","0","0","0","1","1.7","1.7","2.8%"
"77","DeMario Douglas (NE)","3","2","17","8.5","10","0","0","0","0","0","0","1","1.7","1.7","11.4%"
"78","Chimere Dike (TEN)","5","2","17","8.5","11","0","0","0","0","0","0","1","1.7","1.7","30.3%"
"79","Michael Wilson (ARI)","4","2","16","8.0","10","0","0","0","0","0","0","1","1.6","1.6","4.3%"
"80","Jaylin Lane (WAS)","2","1","16","16.0","16","0","0","0","0","0","0","1","1.6","1.6","1.1%"
"81","Trent Sherfield Sr. (DEN)","2","1","15","15.0","15","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"82","Jerry Jeudy (CLE)","5","2","15","7.5","9","0","0","0","0","0","0","1","1.5","1.5","70.6%"
"83","Dyami Brown (JAC)","4","2","15","7.5","13","0","0","0","0","0","0","1","1.5","1.5","3.6%"
"84","Arian Smith (NYJ)","1","1","14","14.0","14","0","0","0","0","0","0","1","1.4","1.4","0.7%"
"85","Devaughn Vele (NO)","2","2","13","6.5","7","0","0","0","0","0","0","1","1.3","1.3","0.7%"
"86","Greg Dortch (ARI)","2","2","12","6.0","8","0","0","0","0","0","0","1","1.2","1.2","0.8%"
"87","Malachi Corley (CLE)","0","0","0","0","0","0","0","1","11","0","0","1","1.1","1.1","1.1%"
"88","Darius Slayton (NYG)","6","3","31","10.3","16","0","0","0","0","0","1","1","1.1","1.1","25.9%"
"89","Jameson Williams (DET)","1","1","9","9.0","9","0","0","1","1","0","0","1","1.0","1.0","86.5%"
"90","Alex Bachman (LV)","1","1","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"91","Tay Martin (FA)","1","1","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"92","Marquez Valdes-Scantling (PIT)","3","1","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.7%"
"93","Brycen Tremayne (CAR)","1","1","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"94","Zay Jones (ARI)","3","2","8","4.0","4","0","0","0","0","0","0","1","0.8","0.8","0.7%"
"95","Beaux Collins (NYG)","3","1","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","0.1%"
"96","Hunter Renfrow (CAR)","3","1","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","1.1%"
"97","Brandin Cooks (NO)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","2.2%"
"98","Allen Lazard (NYJ)","2","1","3","3.0","3","0","0","0","0","0","0","1","0.3","0.3","0.7%"
"99","Kameron Johnson (TB)","0","0","0","0","0","0","0","1","2","0","0","1","0.2","0.2","0.7%"
"100","Skyy Moore (SF)","0","0","0","0","0","0","0","1","1","0","0","1","0.1","0.1","1.9%"
"101","Kevin Austin Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Chris Tyree (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"103","Jonathan Mingo (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"104","Malik Cunningham (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"105","Ronnie Bell (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","AJ Henning (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Cornelius Johnson (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"108","Jayden Reed (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36.6%"
"109","Simi Fehoko (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"110","Terrace Marshall Jr. (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"111","Austin Trammell (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Avery Williams (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"113","Jalen McMillan (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.4%"
"114","Rashee Rice (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.8%"
"115","Ainias Smith (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"116","Drake London (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.4%"
"117","Chris Blair (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Jermaine Burton (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"119","John Metchie III (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.8%"
"120","Treylon Burks (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"121","Traeshon Holden (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Dee Eskridge (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"123","Ben Skowronek (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"124","Ja'Corey Brooks (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"125","Lawrence Cager (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Quez Watkins (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Cody White (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Nick Westbrook-Ikhine (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"130","Rashod Bateman (BAL)","3","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","17.8%"
"131","Van Jefferson (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.8%"
"132","Jauan Jennings (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","77.8%"
"133","Rondale Moore (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"134","Tylan Wallace (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"135","Darnell Mooney (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47.6%"
"136","Kristian Wilkerson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"137","D.J. Montgomery (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Olamide Zaccheaus (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4%"
"139","Brandon Aiyuk (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46.6%"
"140","Devin Duvernay (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"141","James Proche II (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Isaiah Hodgins (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Quintez Cephus (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Gabe Davis (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"145","CeeDee Lamb (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.8%"
"146","Tom Kennedy (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Gunner Olszewski (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"148","Andre Baccellia (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Dan Chisena (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Elijah Moore (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"151","Ihmir Smith-Marsette (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"152","Seth Williams (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Mason Tipton (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.3%"
"154","JaQuae Jackson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Bryce Oliver (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Dee Williams (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"157","Tejhaun Palmer (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Casey Washington (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"159","Jeshaun Jones (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Dayton Wade (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","John Jiles (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Devontez Walker (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"163","Matthew Golden (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62.9%"
"164","Dominic Lovett (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"165","Isaiah Neyor (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"166","Anthony Gould (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"167","Isaiah Williams (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Malik Washington (MIA)","5","4","0","0.0","8","0","0","0","0","0","0","1","0.0","0.0","19.6%"
"169","Bub Means (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"170","Joshua Cephus (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","John Rhys Plumlee (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Tahj Washington (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"173","Jalen Coker (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.0%"
"174","Tre Harris (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","5.1%"
"175","Roman Wilson (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.8%"
"176","Ja'Lynn Polk (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"177","Brenden Rice (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"178","Ricky Pearsall (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73.6%"
"179","Quentin Skinner (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Dalen Cambre (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Chandler Brayboy (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Jackson Meeks (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Jakobie Keeney-James (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Dontae Fleming (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Ke'Shawn Williams (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Tru Edwards (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Brennan Presley (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Junior Bergen (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","JP Richardson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Hal Presley III (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","Jordan Moore (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"192","Stephen Gosnell (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Courtney Jackson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Coleman Owen (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Kyrese Rowan (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Dalevon Campbell (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","Tyrone Broden (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","Myles Price (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"199","Jahdae Walker (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"200","Gage Larvadain (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"201","Jeremiah Webb (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Darius Cooper (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5%"
"203","Jimmy Holiday (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Ja'seem Reed (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"205","Luke Floriea (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","TJ Moore (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","Savion Williams (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"208","Luther Burden III (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.6%"
"209","Xavier Restrepo (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5%"
"210","Jalen Royals (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.4%"
"211","Da'Quan Felton (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","Tai Felton (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"213","Ricky White III (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"214","Pat Bryant (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.1%"
"215","Theo Wease Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Will Sheppard (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Nick Nash (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"218","Dont'e Thornton Jr. (LV)","2","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.8%"
"219","Kyle Williams (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.9%"
"220","Traeshin Holden (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Konata Mumpfield (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"222","Jacksin Meeks (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Jamaal Pritchett (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Efton Chism III (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"225","Garrett Greene (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Josh Kelly (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Jordan Watkins (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"228","LaJohntay Wester (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"229","John Stephens Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","A.T. Perry (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.6%"
"231","Dontayvion Wicks (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.8%"
"232","Adonai Mitchell (NYJ)","1","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.5%"
"233","Mitch Tinsley (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"234","KeAndre Lambert-Smith (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"235","Jacoby Jones (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Brandon Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"237","Britain Covey (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Velus Jones Jr. (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"239","Michael Bandy (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Brandon Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","DJ Turner (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"242","Tim Jones (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Calvin Austin III (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.3%"
"244","Jalen Tolbert (DAL)","1","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.9%"
"245","Justin Shorter (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.9%"
"246","Deven Thompkins (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Danny Gray (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Bo Melton (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5%"
"249","Alec Pierce (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.7%"
"250","Romeo Doubs (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55.8%"
"251","Samori Toure (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Christian Watson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.7%"
"253","Xavier Weaver (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Xavier Smith (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"255","Tyler Scott (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7%"
"256","Jalen Brooks (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"257","Jared Wayne (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Tyrell Shavers (BUF)","1","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
