"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"41","George Pickens (DAL)","4","5","74","18.5","43","1","0","0","0","0","0","1","7.4","7.4","92.8%"
"42","Romeo Doubs (GB)","3","6","72","24.0","29","2","0","0","0","0","0","1","7.2","7.2","15.4%"
"43","Joshua Palmer (BUF)","2","4","72","36.0","45","2","0","0","0","0","0","1","7.2","7.2","17.6%"
"44","Tyreek Hill (MIA)","6","9","72","12.0","30","1","0","0","0","0","0","1","7.2","7.2","98.6%"
"45","Malik Nabers (NYG)","7","13","71","10.1","16","0","0","0","0","0","0","1","7.1","7.1","99.6%"
"46","Trent Sherfield Sr. (DEN)","1","1","10","10.0","10","0","1","0","0","0","0","1","7.0","7.0","0.0%"
"47","Jaxon Smith-Njigba (SEA)","6","7","69","11.5","18","0","0","0","0","0","0","1","6.9","6.9","98.2%"
"48","Amon-Ra St. Brown (DET)","2","2","7","3.5","6","0","1","0","0","0","0","1","6.7","6.7","99.7%"
"49","Van Jefferson (TEN)","4","5","62","15.5","36","1","0","0","0","0","0","1","6.2","6.2","0.7%"
"50","Xavier Gipson (NYJ)","1","1","1","1.0","1","0","1","0","0","0","0","1","6.1","6.1","0.6%"
"51","Christian Kirk (HOU)","2","5","59","29.5","33","2","0","0","0","0","0","1","5.9","5.9","31.0%"
"52","Rakim Jarrett (TB)","3","3","58","19.3","20","1","0","0","0","0","0","1","5.8","5.8","1.9%"
"53","Jayden Reed (GB)","2","3","55","27.5","51","1","0","1","0","0","0","1","5.5","5.5","76.8%"
"54","Davante Adams (LAR)","4","6","54","13.5","16","0","0","0","0","0","0","1","5.4","5.4","97.3%"
"55","Rome Odunze (CHI)","3","6","41","13.7","16","0","0","2","13","0","0","1","5.4","5.4","87.2%"
"56","Jalen McMillan (TB)","4","7","35","8.8","13","0","0","1","17","0","0","1","5.2","5.2","19.2%"
"57","Kayshon Boutte (NE)","3","6","46","15.3","34","1","0","0","0","0","0","1","4.6","4.6","3.8%"
"58","Parker Washington (JAC)","3","4","46","15.3","23","1","0","0","0","0","0","1","4.6","4.6","1.6%"
"59","Jaylen Waddle (MIA)","4","6","45","11.3","20","1","0","0","0","0","0","1","4.5","4.5","91.0%"
"60","Jalen Tolbert (DAL)","3","3","44","14.7","28","1","0","0","0","0","0","1","4.4","4.4","3.2%"
"61","Jermaine Burton (CIN)","1","3","41","41.0","41","1","0","0","0","0","0","1","4.1","4.1","1.9%"
"62","Keenan Allen (LAC)","2","7","39","19.5","22","1","0","0","0","0","0","1","3.9","3.9","47.4%"
"63","Christian Watson (GB)","4","6","39","9.8","14","0","0","0","0","0","0","1","3.9","3.9","5.5%"
"64","David Moore (CAR)","4","5","39","9.8","13","0","0","0","0","0","0","1","3.9","3.9","0.8%"
"65","Bub Means (NO)","1","1","36","36.0","36","1","0","0","0","0","0","1","3.6","3.6","1.0%"
"66","Jalen Reagor (LAC)","2","2","35","17.5","24","1","0","0","0","0","0","1","3.5","3.5","0.0%"
"67","Drake London (ATL)","4","6","34","8.5","13","0","0","0","0","0","0","1","3.4","3.4","99.2%"
"68","DJ Moore (CHI)","2","4","27","13.5","27","1","0","2","7","0","0","1","3.4","3.4","94.6%"
"69","Tre Tucker (LV)","2","3","26","13.0","20","1","0","1","7","0","0","1","3.3","3.3","2.1%"
"70","Justin Watson (HOU)","3","3","33","11.0","19","0","0","0","0","0","0","1","3.3","3.3","1.0%"
"71","Wan'Dale Robinson (NYG)","5","5","30","6.0","8","0","0","0","0","0","0","1","3.0","3.0","19.3%"
"72","John Metchie III (PHI)","3","4","29","9.7","28","1","0","0","0","0","0","1","2.9","2.9","1.0%"
"73","DeAndre Hopkins (BAL)","2","3","29","14.5","16","0","0","0","0","0","0","1","2.9","2.9","14.9%"
"74","Trey Palmer (TB)","2","2","29","14.5","25","1","0","0","0","0","0","1","2.9","2.9","0.6%"
"75","Rashod Bateman (BAL)","1","5","28","28.0","28","1","0","0","0","0","0","1","2.8","2.8","33.3%"
"76","Devaughn Vele (NO)","3","3","28","9.3","16","0","0","0","0","0","0","1","2.8","2.8","2.3%"
"77","KaVontae Turpin (DAL)","1","4","16","16.0","16","0","0","1","11","0","0","1","2.7","2.7","2.6%"
"78","Ray-Ray McCloud III (ATL)","3","3","9","3.0","6","0","0","1","17","0","0","1","2.6","2.6","2.6%"
"79","Jordan Addison (MIN)","2","3","22","11.0","14","0","0","0","0","0","0","1","2.2","2.2","83.2%"
"80","Tim Jones (MIN)","1","2","20","20.0","20","1","0","0","0","0","0","1","2.0","2.0","0.0%"
"81","Tyquan Thornton (KC)","2","3","20","10.0","14","0","0","0","0","0","0","1","2.0","2.0","0.6%"
"82","Xavier Hutchinson (HOU)","1","1","19","19.0","19","0","0","0","0","0","0","1","1.9","1.9","0.6%"
"83","Ryan Miller (TB)","3","5","19","6.3","7","0","0","0","0","0","0","1","1.9","1.9","1.0%"
"84","Robert Woods (PIT)","2","2","18","9.0","13","0","0","0","0","0","0","1","1.8","1.8","0.6%"
"85","Tutu Atwell (LAR)","1","2","18","18.0","18","0","0","0","0","0","0","1","1.8","1.8","3.2%"
"86","Sterling Shepard (TB)","3","5","18","6.0","9","0","0","0","0","0","0","1","1.8","1.8","1.0%"
"87","Jalen Nailor (MIN)","2","4","16","8.0","9","0","0","0","0","0","0","1","1.6","1.6","4.5%"
"88","Michael Pittman Jr. (IND)","1","6","16","16.0","16","0","0","0","0","0","0","1","1.6","1.6","68.4%"
"89","Jake Bobo (SEA)","1","1","15","15.0","15","0","0","0","0","0","0","1","1.5","1.5","0.9%"
"90","Mason Tipton (NO)","2","2","14","7.0","10","0","0","0","0","0","0","1","1.4","1.4","0.7%"
"91","Tyler Boyd (FA)","3","6","14","4.7","5","0","0","0","0","0","0","1","1.4","1.4","0.7%"
"92","DeMario Douglas (NE)","2","3","12","6.0","9","0","0","0","0","0","0","1","1.2","1.2","17.0%"
"93","Alec Pierce (IND)","1","4","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","8.8%"
"94","Dontayvion Wicks (GB)","2","2","11","5.5","6","0","0","0","0","0","0","1","1.1","1.1","5.3%"
"95","Laviska Shenault Jr. (BUF)","1","1","10","10.0","10","0","0","0","0","0","0","1","1.0","1.0","0.1%"
"96","Adonai Mitchell (IND)","1","4","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","6.6%"
"97","Troy Franklin (DEN)","1","2","6","6.0","6","0","0","1","3","0","0","1","0.9","0.9","4.1%"
"98","Greg Dortch (ARI)","1","2","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","1.6%"
"99","Tyler Lockett (TEN)","1","3","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","9.4%"
"100","Marvin Mims Jr. (DEN)","1","2","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","40.4%"
"101","Mecole Hardman Jr. (GB)","1","1","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","0.6%"
"102","Luke McCaffrey (WAS)","1","2","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","1.8%"
"103","DeAndre Carter (CLE)","1","1","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","0.0%"
"104","Dyami Brown (JAC)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","5.5%"
"105","Tyler Johnson (NYJ)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","1.1%"
"106","Isaiah Williams (CIN)","2","3","6","3.0","4","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"107","Dee Eskridge (MIA)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"108","Trenton Irwin (JAC)","1","1","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"109","Amari Cooper (FA)","1","2","3","3.0","3","0","0","0","0","0","0","1","0.3","0.3","6.5%"
"110","Zay Jones (ARI)","1","1","3","3.0","3","0","0","0","0","0","0","1","0.3","0.3","0.6%"
"111","Lil'Jordan Humphrey (NYG)","4","6","22","5.5","8","0","0","0","0","0","1","1","0.2","0.2","0.7%"
"112","Mario Williams (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Emeka Egbuka (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78.9%"
"114","Chris Tyree (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Kevin Austin Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Ronnie Bell (DET)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"117","Malik Cunningham (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"118","AJ Henning (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Cornelius Johnson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"120","Daniel Jackson (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Jonathan Mingo (DAL)","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"122","Arian Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"123","Austin Trammell (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Jacob Harris (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Terrace Marshall Jr. (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"126","Simi Fehoko (ARI)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"127","Jahan Dotson (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.9%"
"128","David Bell (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Rashee Rice (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93.9%"
"130","Quentin Johnston (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.4%"
"131","Jordan Whittington (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.6%"
"132","Ainias Smith (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"133","Chris Blair (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Treylon Burks (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"135","Beaux Collins (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Traeshon Holden (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Cornell Powell (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Jaelon Darden (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"139","Ben Skowronek (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Javon Baker (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"141","Ja'Corey Brooks (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"142","K.J. Osborn (WAS)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.6%"
"143","Cody White (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Rondale Moore (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"145","Tylan Wallace (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"146","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"147","Jauan Jennings (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80.0%"
"148","Lawrence Cager (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Trishton Jackson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Scotty Washington (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Kristian Wilkerson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"152","Marquez Callaway (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Alex Bachman (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"154","Steven Sims Jr. (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","D.J. Montgomery (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Malik Taylor (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Olamide Zaccheaus (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"158","Devin Duvernay (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"159","Donovan Peoples-Jones (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","James Proche II (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Brandon Aiyuk (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53.7%"
"162","Isaiah Hodgins (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Quintez Cephus (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Gabe Davis (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.3%"
"165","KJ Hamler (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Tee Higgins (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.0%"
"167","Tom Kennedy (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"168","Gunner Olszewski (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Andre Baccellia (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Dez Fitzpatrick (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Ihmir Smith-Marsette (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"172","Seth Williams (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Nico Collins (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.6%"
"174","Avery Williams (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"175","Terique Owens (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","JaQuae Jackson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Bryce Oliver (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Jermaine Jackson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"179","Kameron Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Jaylen Johnson (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"181","Casey Washington (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Drake Stoops (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Xavier Johnson (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Jeshaun Jones (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Julian Hicks (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Tejhaun Palmer (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","John Jiles (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Luther Burden III (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.3%"
"189","Cole Burgess (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Qadir Ismail (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","Xavier Restrepo (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.4%"
"192","Travis Hunter (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93.0%"
"193","Dorian Singer (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Devontez Walker (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"195","Dominic Lovett (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"196","Isaiah Neyor (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"197","Tory Horton (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.7%"
"198","Malachi Corley (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.5%"
"199","Matthew Golden (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.0%"
"200","Ryan Flournoy (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"201","Malik Washington (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.2%"
"202","Jha'Quan Jackson (TEN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"203","John Rhys Plumlee (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Tahj Washington (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"205","Andrew Armstrong (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","Ajou Ajou (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"207","Anthony Gould (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"208","Dayton Wade (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Roman Wilson (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.0%"
"210","Elijhah Badger (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Jamari Thrash (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"212","Ja'Lynn Polk (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4%"
"213","Brenden Rice (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"214","Tre' Harris (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.5%"
"215","Elic Ayomanor (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.3%"
"216","Kobe Hudson (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"217","Nate McCollum (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Tyler Kahmann (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Blayne Taylor (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Silas Bolden (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Quincy Skinner Jr. (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Dalen Cambre (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Jordan Bly (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Chandler Brayboy (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","Landon Parker (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Eli Pancol (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Cam Camper (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Quentin Skinner (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Jackson Meeks (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Jakobie Keeney-James (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Dontae Fleming (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Robert Lewis (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Coleman Owen (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Jaylen Jones (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"235","Hal Presley (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Kyle Williams (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.9%"
"237","Tommy Mellott (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"238","Junior Bergen (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","JP Richardson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Rashod Owens (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Jordan Moore (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Mac Dalena (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Jamoi Mayes (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Stephen Gosnell (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Joaquin Davis (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Jerjuan Newton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Courtney Jackson (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Bryson Green (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Luke Grimm (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Ke'Shawn Williams (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Tru Edwards (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Josh Kelly (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Mitch Van Vooren (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Ketron Jackson Jr. (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Key'Shawn Smith (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Dalevon Campbell (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Kyrese Rowan (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Cade McDonald (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
