"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"44","Chris Conley (FA)","4","4","59","14.8","23","2","0","0","0","0","0","1","5.9","5.9","0.0%"
"45","KaVontae Turpin (DAL)","3","5","53","17.7","33","1","0","1","5","0","0","1","5.8","5.8","2.6%"
"46","Justin Jefferson (MIN)","3","9","54","18.0","31","1","0","0","0","0","0","1","5.4","5.4","99.7%"
"47","Jalen Nailor (MIN)","3","4","53","17.7","27","1","0","0","0","0","0","1","5.3","5.3","4.5%"
"48","Tee Higgins (CIN)","4","5","53","13.3","18","0","0","0","0","0","0","1","5.3","5.3","99.0%"
"49","Malik Heath (GB)","3","5","53","17.7","41","1","0","0","0","0","0","1","5.3","5.3","0.6%"
"50","Jauan Jennings (SF)","7","10","52","7.4","12","0","0","0","0","0","0","1","5.2","5.2","80.0%"
"51","Curtis Samuel (BUF)","7","8","52","7.4","14","0","0","0","0","0","0","1","5.2","5.2","2.2%"
"52","Garrett Wilson (NYJ)","4","5","51","12.8","20","1","0","1","0","0","0","1","5.1","5.1","97.7%"
"53","Olamide Zaccheaus (CHI)","2","5","51","25.5","29","2","0","0","0","0","0","1","5.1","5.1","1.1%"
"54","Nick Westbrook-Ikhine (MIA)","4","7","50","12.5","19","0","0","0","0","0","0","1","5.0","5.0","2.5%"
"55","Jaylen Waddle (MIA)","4","9","44","11.0","23","1","0","1","6","0","0","1","5.0","5.0","91.0%"
"56","Dontayvion Wicks (GB)","5","6","49","9.8","16","0","0","0","0","0","0","1","4.9","4.9","5.3%"
"57","Malik Washington (MIA)","4","5","48","12.0","20","1","0","0","0","0","0","1","4.8","4.8","2.2%"
"58","Nikko Remigio (KC)","2","6","48","24.0","25","2","0","0","0","0","0","1","4.8","4.8","0.6%"
"59","Zay Jones (ARI)","4","5","46","11.5","25","1","0","0","0","0","0","1","4.6","4.6","0.6%"
"60","Adam Thielen (CAR)","5","6","44","8.8","25","1","0","0","0","0","0","1","4.4","4.4","36.0%"
"61","Wan'Dale Robinson (NYG)","10","11","43","4.3","9","0","0","0","0","0","0","1","4.3","4.3","19.3%"
"62","Keon Coleman (BUF)","2","10","31","15.5","20","1","0","1","9","0","0","1","4.0","4.0","65.1%"
"63","River Cracraft (WAS)","4","4","38","9.5","15","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"64","Jacob Cowing (SF)","2","2","30","15.0","16","0","0","1","7","0","0","1","3.7","3.7","0.6%"
"65","Tutu Atwell (LAR)","5","8","37","7.4","22","1","0","0","0","0","0","1","3.7","3.7","3.2%"
"66","Elijah Moore (BUF)","3","5","36","12.0","23","1","0","0","0","0","0","1","3.6","3.6","2.2%"
"67","Jameson Williams (DET)","6","8","34","5.7","14","0","0","0","0","0","0","1","3.4","3.4","91.6%"
"68","DeMario Douglas (NE)","3","4","34","11.3","15","0","0","0","0","0","0","1","3.4","3.4","17.0%"
"69","Marquez Valdes-Scantling (SEA)","3","8","33","11.0","20","1","0","0","0","0","0","1","3.3","3.3","2.4%"
"70","Jayden Reed (GB)","2","2","48","24.0","31","1","0","3","3","0","1","1","3.1","3.1","76.8%"
"71","Xavier Legette (CAR)","3","5","30","10.0","15","0","0","0","0","0","0","1","3.0","3.0","25.9%"
"72","Tyler Lockett (TEN)","2","4","28","14.0","17","0","0","0","0","0","0","1","2.8","2.8","9.4%"
"73","Lil'Jordan Humphrey (NYG)","2","2","26","13.0","17","0","0","0","0","0","0","1","2.6","2.6","0.7%"
"74","Mike Williams (FA)","1","1","25","25.0","25","1","0","0","0","0","0","1","2.5","2.5","2.0%"
"75","Mack Hollins (NE)","3","4","25","8.3","13","0","0","0","0","0","0","1","2.5","2.5","0.9%"
"76","KhaDarel Hodge (ATL)","1","2","24","24.0","24","1","0","0","0","0","0","1","2.4","2.4","0.7%"
"77","Jonathan Mingo (DAL)","2","2","24","12.0","14","0","0","0","0","0","0","1","2.4","2.4","0.6%"
"78","Tre Tucker (LV)","3","4","24","8.0","11","0","0","0","0","0","0","1","2.4","2.4","2.1%"
"79","Dyami Brown (JAC)","3","4","16","5.3","11","0","0","1","8","0","0","1","2.4","2.4","5.5%"
"80","John Metchie III (PHI)","2","4","24","12.0","20","1","0","0","0","0","0","1","2.4","2.4","1.0%"
"81","Johnny Wilson (PHI)","3","5","24","8.0","9","0","0","0","0","0","0","1","2.4","2.4","0.6%"
"82","Cedrick Wilson Jr. (NO)","3","5","22","7.3","11","0","0","0","0","0","0","1","2.2","2.2","1.1%"
"83","Zay Flowers (BAL)","1","2","12","12.0","12","0","0","1","9","0","0","1","2.1","2.1","94.6%"
"84","Tyreek Hill (MIA)","2","3","20","10.0","13","0","0","0","0","0","0","1","2.0","2.0","98.6%"
"85","Robert Woods (PIT)","2","3","39","19.5","24","1","0","0","0","0","1","1","1.9","1.9","0.6%"
"86","Rome Odunze (CHI)","2","2","18","9.0","15","0","0","0","0","0","0","1","1.8","1.8","87.2%"
"87","Van Jefferson (TEN)","3","4","18","6.0","8","0","0","0","0","0","0","1","1.8","1.8","0.7%"
"88","Bryce Oliver (TEN)","1","3","15","15.0","15","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"89","Keenan Allen (LAC)","3","3","25","8.3","13","0","0","0","0","0","0","1","1.5","1.5","47.4%"
"90","Tim Patrick (DET)","2","2","15","7.5","8","0","0","0","0","0","0","1","1.5","1.5","1.2%"
"91","Ryan Flournoy (DAL)","2","2","14","7.0","10","0","0","0","0","0","0","1","1.4","1.4","0.7%"
"92","Kevin Austin Jr. (NO)","1","1","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"93","Jaxon Smith-Njigba (SEA)","4","5","9","2.3","7","0","0","1","4","0","0","1","1.3","1.3","98.2%"
"94","Javon Baker (NE)","1","1","12","12.0","12","0","0","0","0","0","0","1","1.2","1.2","0.6%"
"95","Andrei Iosivas (CIN)","2","3","12","6.0","9","0","0","0","0","0","0","1","1.2","1.2","4.0%"
"96","Diontae Johnson (CLE)","2","4","12","6.0","10","0","0","0","0","0","0","1","1.2","1.2","5.6%"
"97","Kendrick Bourne (NE)","2","2","12","6.0","9","0","0","0","0","0","0","1","1.2","1.2","0.7%"
"98","Troy Franklin (DEN)","2","2","12","6.0","7","0","0","0","0","0","0","1","1.2","1.2","4.1%"
"99","Trent Taylor (SF)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"100","Sterling Shepard (TB)","1","2","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","1.0%"
"101","Josh Reynolds (NYJ)","1","3","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","2.5%"
"102","Kalif Raymond (DET)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","0.6%"
"103","Brandin Cooks (NO)","3","9","15","5.0","8","0","0","1","-5","0","0","1","1.0","1.0","3.9%"
"104","Xavier Smith (LAR)","0","0","0","0","0","0","0","2","6","0","0","1","0.6","0.6","1.0%"
"105","Xavier Gipson (NYJ)","0","0","0","0","0","0","0","1","5","0","0","1","0.5","0.5","0.6%"
"106","Justin Watson (HOU)","1","3","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","1.0%"
"107","Xavier Hutchinson (HOU)","1","2","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.6%"
"108","Derius Davis (LAC)","1","1","5","5.0","5","0","0","1","-1","0","0","1","0.4","0.4","0.6%"
"109","JuJu Smith-Schuster (KC)","1","2","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","1.2%"
"110","Bo Melton (GB)","0","0","0","0","0","0","0","1","1","0","0","1","0.1","0.1","0.8%"
"111","Puka Nacua (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.6%"
"112","Terrace Marshall Jr. (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"113","Jacob Harris (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Austin Trammell (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Simi Fehoko (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"116","Chris Tyree (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Beaux Collins (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Emeka Egbuka (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78.9%"
"119","Tyquan Thornton (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"120","Treylon Burks (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"121","Traeshon Holden (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Ja'Corey Brooks (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"123","Joshua Palmer (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17.6%"
"124","Ben Skowronek (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"125","Cornell Powell (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Jaelon Darden (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"127","Dee Eskridge (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Xavier Worthy (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","95.5%"
"129","Cornelius Johnson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"130","AJ Henning (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Ronnie Bell (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Rakim Jarrett (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.9%"
"133","Malik Cunningham (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"134","Arian Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"135","George Pickens (DAL)","1","6","0","0.0","0","0","0","0","0","0","0","1","0.0","0.0","92.8%"
"136","Jermaine Burton (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.9%"
"137","Chris Blair (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"138","Jordan Addison (MIN)","1","6","0","0.0","0","0","0","0","0","0","0","1","0.0","0.0","83.2%"
"139","Mario Williams (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","David Bell (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Rashee Rice (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93.9%"
"142","Daniel Jackson (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Cody White (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","K.J. Osborn (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.6%"
"145","Rondale Moore (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"146","Tylan Wallace (BAL)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"147","Darnell Mooney (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57.0%"
"148","Trishton Jackson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Lawrence Cager (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"151","Scotty Washington (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Marquez Callaway (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Andre Baccellia (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Kristian Wilkerson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"155","Dan Chisena (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"156","Steven Sims Jr. (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"157","D.J. Montgomery (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Malik Taylor (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Alex Bachman (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Tom Kennedy (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"161","James Proche II (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"162","Donovan Peoples-Jones (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Isaiah Hodgins (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","KJ Hamler (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Quintez Cephus (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Devin Duvernay (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"167","Brandon Aiyuk (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53.7%"
"168","Gunner Olszewski (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","DeVonta Smith (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.0%"
"170","CeeDee Lamb (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.6%"
"171","Jalen Reagor (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Laviska Shenault Jr. (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"173","Tim Jones (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"174","Chris Olave (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86.4%"
"175","Dez Fitzpatrick (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"176","Ihmir Smith-Marsette (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"177","Seth Williams (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Avery Williams (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"179","Mason Tipton (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"180","Terique Owens (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","JaQuae Jackson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Kameron Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Dee Williams (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"184","Jaylen Johnson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Casey Washington (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Drake Stoops (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Xavier Johnson (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Jeshaun Jones (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Tejhaun Palmer (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","John Jiles (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","Julian Hicks (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"192","Cole Burgess (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Qadir Ismail (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Elic Ayomanor (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.3%"
"195","Travis Hunter (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93.0%"
"196","Dorian Singer (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","Devontez Walker (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"198","Dominic Lovett (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"199","Isaiah Neyor (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"200","Tory Horton (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.7%"
"201","Malachi Corley (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5%"
"202","Matthew Golden (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.0%"
"203","Tahj Washington (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"204","Bub Means (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"205","Jha'Quan Jackson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","Isaiah Williams (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"207","John Rhys Plumlee (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Andrew Armstrong (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Ajou Ajou (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"210","Anthony Gould (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"211","Dayton Wade (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","Luke McCaffrey (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.8%"
"213","Elijhah Badger (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Jamari Thrash (CLE)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"215","Roman Wilson (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.0%"
"216","Ja'Lynn Polk (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4%"
"217","Brenden Rice (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"218","Tre' Harris (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.5%"
"219","Luther Burden III (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.3%"
"220","Xavier Restrepo (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.4%"
"221","Nate McCollum (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Tyler Kahmann (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Blayne Taylor (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Silas Bolden (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","Quincy Skinner Jr. (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Dalen Cambre (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Jordan Bly (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Chandler Brayboy (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Landon Parker (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Eli Pancol (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Cam Camper (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Quentin Skinner (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Jackson Meeks (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Jakobie Keeney-James (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Dontae Fleming (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Robert Lewis (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Coleman Owen (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Jaylen Jones (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"239","Hal Presley (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Kyle Williams (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.9%"
"241","Tommy Mellott (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"242","Junior Bergen (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","JP Richardson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Rashod Owens (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Jordan Moore (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Mac Dalena (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Jamoi Mayes (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Stephen Gosnell (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Joaquin Davis (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Jerjuan Newton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Courtney Jackson (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Bryson Green (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Luke Grimm (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Ke'Shawn Williams (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Tru Edwards (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Josh Kelly (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Mitch Van Vooren (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Ketron Jackson Jr. (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
