"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"35","Kenny Yeboah (DET)","2","2","20","10.0","13","0","0","0","0","0","0","1","2.0","2.0","0.0%"
"36","Quintin Morris (JAC)","3","4","20","6.7","8","0","0","0","0","0","0","1","2.0","2.0","1.4%"
"37","Luke Musgrave (GB)","1","1","19","19.0","19","0","0","0","0","0","0","1","1.9","1.9","2.6%"
"38","Jaheim Bell (NE)","1","1","19","19.0","19","0","0","0","0","0","0","1","1.9","1.9","1.0%"
"39","Eric Saubert (SEA)","4","5","17","4.3","11","0","0","0","0","0","0","1","1.7","1.7","1.8%"
"40","Josh Oliver (MIN)","2","3","16","8.0","13","0","0","0","0","0","0","1","1.6","1.6","0.7%"
"41","Chris Manhertz (NYG)","1","1","16","16.0","16","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"42","Luke Schoonmaker (DAL)","2","2","16","8.0","10","0","0","0","0","0","0","1","1.6","1.6","1.4%"
"43","Kyle Pitts Sr. (ATL)","2","3","15","7.5","9","0","0","0","0","0","0","1","1.5","1.5","68.2%"
"44","Drew Sample (CIN)","4","4","14","3.5","8","0","0","0","0","0","0","1","1.4","1.4","0.6%"
"45","Jake Ferguson (DAL)","2","4","12","6.0","19","0","0","0","0","0","0","1","1.2","1.2","69.2%"
"46","Dallin Holker (FA)","2","3","11","5.5","6","0","0","0","0","0","0","1","1.1","1.1","1.0%"
"47","Tanner Hudson (CIN)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","1.2%"
"48","Grant Calcaterra (PHI)","2","4","10","5.0","7","0","0","0","0","0","0","1","1.0","1.0","0.6%"
"49","T.J. Hockenson (MIN)","2","8","9","4.5","8","0","0","0","0","0","0","1","0.9","0.9","96.3%"
"50","Daniel Bellinger (NYG)","2","2","9","4.5","5","0","0","0","0","0","0","1","0.9","0.9","0.6%"
"51","Cam Grandy (CIN)","1","1","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"52","Kylen Granson (PHI)","1","4","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","1.2%"
"53","Colby Parkinson (LAR)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.6%"
"54","Jeremy Ruckert (NYJ)","1","2","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.7%"
"55","Luke Farrell (SF)","1","1","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","0.6%"
"56","Cole Kmet (CHI)","2","2","3","1.5","7","0","0","0","0","0","0","1","0.3","0.3","7.2%"
"57","Blake Whiteheart (CLE)","1","1","1","1.0","1","0","0","0","0","0","0","1","0.1","0.1","0.0%"
"58","Mitchell Fraboni (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"59","John Bates (WAS)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"60","Jalin Conyers (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"61","Hunter Long (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"62","Jake Briningstool (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"63","Darnell Washington (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"64","Luke Lachey (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"65","Stephen Carlson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"66","Elijah Arroyo (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.1%"
"67","Charlie Kolar (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"68","Dominique Dafney (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"69","Donald Parham Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"70","Scotty Washington (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"71","Feleipe Franks (ATL)","1","1","12","12.0","12","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"72","Brevin Jordan (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"73","Harrison Bryant (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"74","Adam Trautman (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"75","Josiah Deguara (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"76","Mitchell Wilcox (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"77","Dalton Keene (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"78","Chris Myarick (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"79","Charlie Woerner (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"80","Lawrence Cager (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"81","Tyler Mabry (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"82","Sean McKeon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"83","Giovanni Ricci (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"84","Matt Sokol (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"85","Thomas Fidone II (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"86","Matt Orzech (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"87","McCallan Castles (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"88","Tanner McLachlan (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"89","Jared Wiley (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"90","Ben Sinnott (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.8%"
"91","Tip Reiman (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"92","Treyton Welch (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"93","Neal Johnson (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","Thomas Yassmin (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"95","Mason Pline (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"96","Steven Stilianos (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"97","Tyler Warren (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82.0%"
"98","Colson Yankoff (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"99","Messiah Swinson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"100","Brenden Bates (CLE)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"101","Jack Westover (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"102","Julian Hill (MIA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"103","Travis Vokolek (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"104","Brady Russell (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","Joel Wilson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","Johnny Lumpkin (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Tanner Taula (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"108","Colston Loveland (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78.5%"
"109","Mason Taylor (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.2%"
"110","Caden Prieskorn (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"111","Brevyn Spann-Ford (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"112","Gavin Bartholomew (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"113","Bryson Nesbit (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Oronde Gadsden II (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.9%"
"115","John Stephens Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Princeton Fant (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Kevin Foelsch (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Brayden Willis (SF)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"119","JJ Galbreath (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Bryce Pierre (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","John Copenhaver (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Patrick Herbert (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Tyler Neville (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Stevo Klotz (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Oscar Cardenas (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Caleb Lohner (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"127","Marshall Lang (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Carter Runyon (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Maximilian Mang (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Thomas Gordon (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Mitch Van Vooren (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Drake Dabney (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Nick Kallerup (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Jermaine Terry II (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Ben Yurosek (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Tre Watson (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Zach Horton (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Robbie Ouzts (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"139","Jackson Hawes (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"140","Shawn Bowman (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","David Martin-Robinson (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"142","Mitchell Evans (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"143","Gunnar Helm (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.4%"
"144","Harold Fannin Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.4%"
"145","Geor'Quarius Spivey (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"146","Hayden Rucci (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Keleki Latu (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Qadir Ismail (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","CJ Dippre (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Gee Scott Jr. (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Rivaldo Fairweather (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Joshua Simon (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Michael Jacobson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Sal Cannella (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Shane Zylstra (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"156","Nikola Kalinic (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Justin Shorter (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.9%"
"158","Chig Okonkwo (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","19.0%"
"159","Cole Turner (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"160","Erick All Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"161","Jelani Woods (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.9%"
"162","Will Mallory (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"163","Davis Allen (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"164","John FitzPatrick (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"165","Greg Dulcich (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","5.8%"
"166","Baylor Cupp (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Cade Otton (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.9%"
"168","Elijah Higgins (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"169","Theo Johnson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.6%"
"170","Moliki Matavao (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"171","Terrance Ferguson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.4%"
"172","James Mitchell (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Mark Redman (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Brock Wright (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"175","Zach Davidson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"176","Jack Stoll (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Jacob Harris (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Teagan Quitoriano (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Cole Fotheringham (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"180","Tucker Fisk (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"181","Zaire Mitchell-Paden (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"182","Ben Sims (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"183","Zack Kuntz (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"184","Cade Stover (HOU)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.2%"
"185","Dalton Kincaid (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78.3%"
"186","Thomas Odukoya (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"187","Jake Tonges (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"188","Tanner Conner (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"189","Cameron Latu (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"190","Lucas Krull (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.8%"
"191","Nick Muse (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"192","Leroy Watson IV (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"193","Stone Smartt (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"194","Seth Green (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Ko Kieft (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"196","Connor Heyward (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"197","Andrew Beck (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","Drake Dunsmore (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Travis Kelce (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.0%"
"200","Dominique Curry (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","Derek Fine (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","J.P. Foschi (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Joey Haynos (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Brad Cottam (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"205","Darnell Dinkins (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","Marquez Branson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","James Dearth (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Justin Snow (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Marcedes Lewis (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"210","Keith Zinger (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Pharaoh Brown (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"212","Johnny Mundt (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"213","Taysom Hill (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.7%"
"214","David Njoku (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","91.8%"
"215","Evan Engram (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90.0%"
"216","Mo Alie-Cox (IND)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"217","Robert Tonyan (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Gerald Everett (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.4%"
"219","Albert Okwuegbunam Jr. (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Tyree Jackson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Dawson Knox (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.1%"
"222","Irv Smith Jr. (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"223","Ian Thomas (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"224","Durham Smythe (CHI)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"225","Darren Waller (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17.0%"
"226","Zach Wood (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.5%"
"227","Hunter Henry (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45.3%"
"228","Andrew DePaola (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Tyler Ott (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","James Winchester (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Gunnar Oakes (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Noah Gray (KC)","1","1","1","1.0","1","0","0","1","-4","0","0","1","-0.3","-0.3","4.8%"
""
""
