"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"19","Mack Hollins (NE)","4","6","57","14.3","21","1","1","0","0","0","0","1","11.7","11.7","0.9%"
"20","Garrett Wilson (NYJ)","7","10","114","16.3","42","2","0","0","0","0","0","1","11.4","11.4","97.7%"
"21","Quentin Johnston (LAC)","5","7","48","9.6","21","2","1","0","0","0","0","1","10.8","10.8","14.4%"
"22","Adam Thielen (CAR)","9","11","102","11.3","24","1","0","0","0","0","0","1","10.2","10.2","36.0%"
"23","Malik Nabers (NYG)","5","10","79","15.8","23","2","0","0","0","0","0","1","9.9","9.9","99.6%"
"24","DeVonta Smith (PHI)","4","6","37","9.3","27","1","1","0","0","0","0","1","9.7","9.7","94.0%"
"25","Amari Cooper (FA)","6","14","95","15.8","26","2","0","0","0","0","0","1","9.5","9.5","6.5%"
"26","Christian Watson (GB)","4","7","114","28.5","59","3","0","0","0","0","1","1","9.4","9.4","5.5%"
"27","DeAndre Hopkins (BAL)","4","9","32","8.0","10","0","1","0","0","0","0","1","9.2","9.2","14.9%"
"28","Brian Thomas Jr. (JAC)","8","12","86","10.8","31","2","0","0","0","0","0","1","8.6","8.6","99.5%"
"29","Ray-Ray McCloud III (ATL)","8","11","98","12.3","27","1","0","1","3","0","1","1","8.1","8.1","2.6%"
"30","Jameson Williams (DET)","5","8","80","16.0","28","2","0","0","0","0","0","1","8.0","8.0","91.6%"
"31","Joshua Palmer (BUF)","6","9","78","13.0","38","1","0","0","0","0","0","1","7.8","7.8","17.6%"
"32","Van Jefferson (TEN)","1","1","10","10.0","10","0","1","0","0","0","0","1","7.0","7.0","0.7%"
"33","Drake London (ATL)","5","10","70","14.0","20","1","0","0","0","0","0","1","7.0","7.0","99.2%"
"34","Mike Evans (TB)","4","5","69","17.3","32","1","0","0","0","0","0","1","6.9","6.9","98.0%"
"35","Jakobi Meyers (LV)","7","10","67","9.6","20","1","0","0","0","0","0","1","6.7","6.7","84.5%"
"36","Sterling Shepard (TB)","4","6","63","15.8","22","1","0","0","0","0","0","1","6.3","6.3","1.0%"
"37","Brandin Cooks (NO)","1","3","3","3.0","3","0","1","0","0","0","0","1","6.3","6.3","3.9%"
"38","Calvin Ridley (TEN)","7","12","59","8.4","30","1","0","0","0","0","0","1","5.9","5.9","89.9%"
"39","Amon-Ra St. Brown (DET)","5","6","43","8.6","16","0","0","1","10","0","0","1","5.3","5.3","99.7%"
"40","Marquez Valdes-Scantling (SEA)","4","7","51","12.8","22","1","0","0","0","0","0","1","5.1","5.1","2.4%"
"41","Dontayvion Wicks (GB)","4","5","49","12.3","26","1","0","0","0","0","0","1","4.9","4.9","5.3%"
"42","Marvin Harrison Jr. (ARI)","4","8","49","12.3","15","0","0","0","0","0","0","1","4.9","4.9","97.5%"
"43","DK Metcalf (PIT)","4","6","49","12.3","18","0","0","0","0","0","0","1","4.9","4.9","96.5%"
"44","DJ Moore (CHI)","6","8","49","8.2","14","0","0","0","0","0","0","1","4.9","4.9","94.6%"
"45","Xavier Worthy (KC)","5","6","41","8.2","14","0","0","1","5","0","0","1","4.6","4.6","95.5%"
"46","Tutu Atwell (LAR)","3","3","45","15.0","21","1","0","0","0","0","0","1","4.5","4.5","3.2%"
"47","A.J. Brown (PHI)","4","4","43","10.8","15","0","0","0","0","0","0","1","4.3","4.3","99.5%"
"48","Andrei Iosivas (CIN)","4","5","41","10.3","23","1","0","0","0","0","0","1","4.1","4.1","4.0%"
"49","Xavier Legette (CAR)","2","8","39","19.5","31","1","0","0","0","0","0","1","3.9","3.9","25.9%"
"50","Scotty Miller (PIT)","3","4","38","12.7","21","1","0","0","0","0","0","1","3.8","3.8","0.1%"
"51","Wan'Dale Robinson (NYG)","4","11","38","9.5","18","0","0","0","0","0","0","1","3.8","3.8","19.3%"
"52","Mike Williams (FA)","3","4","36","12.0","22","1","0","0","0","0","0","1","3.6","3.6","2.0%"
"53","Deebo Samuel Sr. (WAS)","2","3","22","11.0","20","1","0","5","13","0","0","1","3.5","3.5","85.1%"
"54","Elijah Moore (BUF)","3","4","34","11.3","20","1","0","0","0","0","0","1","3.4","3.4","2.2%"
"55","KaVontae Turpin (DAL)","1","4","16","16.0","16","0","0","2","15","0","0","1","3.1","3.1","2.6%"
"56","JuJu Smith-Schuster (KC)","2","2","31","15.5","26","1","0","0","0","0","0","1","3.1","3.1","1.2%"
"57","Keenan Allen (LAC)","3","5","30","10.0","14","0","0","0","0","0","0","1","3.0","3.0","47.4%"
"58","Darius Slayton (NYG)","2","6","27","13.5","20","1","0","0","0","0","0","1","2.7","2.7","5.5%"
"59","David Moore (CAR)","2","5","25","12.5","19","0","0","0","0","0","0","1","2.5","2.5","0.8%"
"60","Tee Higgins (CIN)","2","5","23","11.5","13","0","0","0","0","0","0","1","2.3","2.3","99.0%"
"61","Nick Westbrook-Ikhine (MIA)","1","2","19","19.0","19","0","0","0","0","0","0","1","1.9","1.9","2.5%"
"62","James Proche II (TEN)","2","2","18","9.0","14","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"63","Cedrick Wilson Jr. (NO)","1","1","18","18.0","18","0","0","0","0","0","0","1","1.8","1.8","1.1%"
"64","Allen Lazard (NYJ)","1","1","18","18.0","18","0","0","0","0","0","0","1","1.8","1.8","1.8%"
"65","Curtis Samuel (BUF)","2","3","15","7.5","11","0","0","1","1","0","0","1","1.6","1.6","2.2%"
"66","Bryce Oliver (TEN)","1","1","16","16.0","16","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"67","Parker Washington (JAC)","2","2","15","7.5","8","0","0","0","0","0","0","1","1.5","1.5","1.6%"
"68","Zay Jones (ARI)","1","2","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","0.6%"
"69","Michael Woods II (FA)","1","3","12","12.0","12","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"70","DJ Chark Jr. (FA)","1","1","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.7%"
"71","Tyler Boyd (FA)","1","4","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","0.7%"
"72","Tre Tucker (LV)","2","5","7","3.5","6","0","0","0","0","0","0","1","0.7","0.7","2.1%"
"73","Deven Thompkins (FA)","1","1","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","0.0%"
"74","Terrace Marshall Jr. (PHI)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.6%"
"75","Collin Johnson (LV)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"76","Greg Dortch (ARI)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","1.6%"
"77","Kevin Austin Jr. (NO)","1","5","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"78","Ricky Pearsall (SF)","1","2","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","80.8%"
"79","Jahan Dotson (PHI)","1","2","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","1.9%"
"80","Calvin Austin III (PIT)","1","4","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","6.8%"
"81","Jalen Reagor (LAC)","1","1","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"82","Derius Davis (LAC)","2","4","1","0.5","7","0","0","1","0","0","0","1","0.1","0.1","0.6%"
"83","Odell Beckham Jr. (FA)","1","1","1","1.0","1","0","0","0","0","0","0","1","0.1","0.1","1.1%"
"84","Devin Duvernay (CHI)","3","3","8","2.7","5","0","0","1","-7","0","0","1","0.1","0.1","0.6%"
"85","Marvin Mims Jr. (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.4%"
"86","Mario Williams (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"87","Emeka Egbuka (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78.9%"
"88","Troy Franklin (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.1%"
"89","David Bell (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"90","AJ Henning (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"91","Cornelius Johnson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"92","Jayden Reed (GB)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","76.8%"
"93","Daniel Jackson (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","Jonathan Mingo (DAL)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"95","Chris Tyree (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"96","Rashee Rice (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93.9%"
"97","Ramel Keyton (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"98","Kawaan Baker (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"99","Austin Trammell (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"100","Avery Williams (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"101","Brandon Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Jacob Harris (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"103","Jordan Whittington (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.6%"
"104","Ainias Smith (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"105","Simi Fehoko (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"106","Ronnie Bell (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Dee Eskridge (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"108","Chris Blair (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","Jaelon Darden (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"110","Cornell Powell (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Ben Skowronek (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"112","Rakim Jarrett (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.9%"
"113","Jermaine Burton (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.9%"
"114","George Pickens (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.8%"
"115","Arian Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"116","Malik Cunningham (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"117","Kayshon Boutte (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.8%"
"118","Javon Baker (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"119","John Metchie III (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"120","Ja'Corey Brooks (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"121","Traeshon Holden (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Treylon Burks (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"123","Tyquan Thornton (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"124","Zay Flowers (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.6%"
"125","Beaux Collins (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Cody White (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","K.J. Osborn (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.6%"
"128","Rashod Bateman (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33.3%"
"129","Rondale Moore (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"130","Tylan Wallace (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"131","Trishton Jackson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Lawrence Cager (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"134","Scotty Washington (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Andre Baccellia (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Kristian Wilkerson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"137","Marquez Callaway (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Dan Chisena (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"139","Steven Sims Jr. (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","D.J. Montgomery (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Alex Bachman (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Malik Taylor (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Olamide Zaccheaus (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"144","KJ Hamler (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Michael Pittman Jr. (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","68.4%"
"146","Donovan Peoples-Jones (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Laviska Shenault Jr. (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"148","Isaiah Hodgins (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Quintez Cephus (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Brandon Aiyuk (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53.7%"
"151","Tom Kennedy (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"152","Gunner Olszewski (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Seth Williams (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"154","Chris Olave (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86.4%"
"155","Dez Fitzpatrick (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Dyami Brown (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.5%"
"157","Ihmir Smith-Marsette (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"158","Nico Collins (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.6%"
"159","Mason Tipton (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"160","Terique Owens (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","JaQuae Jackson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Kameron Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Dee Williams (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"164","Jaylen Johnson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Xavier Johnson (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Tejhaun Palmer (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Casey Washington (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Drake Stoops (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Jeshaun Jones (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Devaughn Vele (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3%"
"171","John Jiles (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Cole Burgess (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Julian Hicks (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Qadir Ismail (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Luther Burden III (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.3%"
"176","Travis Hunter (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93.0%"
"177","Isaiah Neyor (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"178","Dominic Lovett (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"179","Keon Coleman (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65.1%"
"180","Tory Horton (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.7%"
"181","Malachi Corley (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5%"
"182","Matthew Golden (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.0%"
"183","Elijhah Badger (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Ryan Flournoy (DAL)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"185","Bub Means (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"186","Joshua Cephus (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"187","Jha'Quan Jackson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Isaiah Williams (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"189","John Rhys Plumlee (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Tahj Washington (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"191","Luke McCaffrey (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.8%"
"192","Andrew Armstrong (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Ajou Ajou (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"194","Jalen Coker (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.0%"
"195","Anthony Gould (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"196","Dayton Wade (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","Malik Washington (MIA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.2%"
"198","Ladd McConkey (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.2%"
"199","Roman Wilson (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.0%"
"200","Jamari Thrash (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"201","Ja'Lynn Polk (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4%"
"202","Brenden Rice (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"203","Tre' Harris (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.5%"
"204","Elic Ayomanor (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.3%"
"205","Devontez Walker (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"206","Nate McCollum (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","Coleman Owen (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Tyler Kahmann (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Blayne Taylor (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Silas Bolden (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Quincy Skinner Jr. (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","Dalen Cambre (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Jordan Bly (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Chandler Brayboy (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Jaylen Jones (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"216","Eli Pancol (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Cam Camper (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Quentin Skinner (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Jackson Meeks (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Jakobie Keeney-James (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Dontae Fleming (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Robert Lewis (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Landon Parker (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Mac Dalena (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","Rashod Owens (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Jordan Watkins (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"227","Kyle Williams (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.9%"
"228","Tommy Mellott (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"229","Junior Bergen (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","JP Richardson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Hal Presley (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Luke Grimm (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Jordan Moore (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Jamoi Mayes (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Stephen Gosnell (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Joaquin Davis (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Jerjuan Newton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Courtney Jackson (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Bryson Green (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Ke'Shawn Williams (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Tru Edwards (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Mitch Van Vooren (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Ketron Jackson Jr. (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Key'Shawn Smith (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Dalevon Campbell (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Kyrese Rowan (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Cade McDonald (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Ife Adeyi (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Jaden Smith (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Roderick Daniels Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","TJ Sheffield (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Ja'seem Reed (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Brennan Presley (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Gage Larvadain (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Jahmal Banks (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Xavier Guillory (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Moochie Dixon (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Tyrone Broden (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"259","Darius Lassiter (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"260","Myles Price (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"261","Jahdae Walker (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"262","Jeremiah Webb (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
