"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"21","Jake Ferguson (DAL)","3","6","32","10.7","20","1","0","0","0","0","0","1","3.2","3.2","69.2%"
"22","Josh Whyle (TEN)","2","2","31","15.5","23","1","0","0","0","0","0","1","3.1","3.1","0.6%"
"23","Noah Gray (KC)","4","5","26","6.5","8","0","0","0","0","0","0","1","2.6","2.6","4.8%"
"24","Josh Oliver (MIN)","1","2","26","26.0","26","1","0","0","0","0","0","1","2.6","2.6","0.7%"
"25","Mike Gesicki (CIN)","3","3","24","8.0","13","0","0","0","0","0","0","1","2.4","2.4","15.2%"
"26","Luke Schoonmaker (DAL)","2","2","22","11.0","14","0","0","0","0","0","0","1","2.2","2.2","1.4%"
"27","Brenton Strange (JAC)","1","1","21","21.0","21","1","0","0","0","0","0","1","2.1","2.1","22.6%"
"28","Tanner Hudson (CIN)","1","1","19","19.0","19","0","0","0","0","0","0","1","1.9","1.9","1.2%"
"29","Will Dissly (LAC)","2","2","19","9.5","15","0","0","0","0","0","0","1","1.9","1.9","2.2%"
"30","Noah Fant (CIN)","3","4","18","6.0","7","0","0","0","0","0","0","1","1.8","1.8","4.2%"
"31","Tip Reiman (ARI)","1","1","14","14.0","14","0","0","0","0","0","0","1","1.4","1.4","0.1%"
"32","Jordan Akins (FA)","1","1","14","14.0","14","0","0","0","0","0","0","1","1.4","1.4","1.0%"
"33","Julian Hill (MIA)","1","1","14","14.0","14","0","0","0","0","0","0","1","1.4","1.4","0.6%"
"34","Kyle Pitts Sr. (ATL)","1","6","14","14.0","14","0","0","0","0","0","0","1","1.4","1.4","68.2%"
"35","Drew Sample (CIN)","2","2","13","6.5","12","0","0","0","0","0","0","1","1.3","1.3","0.6%"
"36","AJ Barner (SEA)","1","1","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","2.6%"
"37","Charlie Woerner (ATL)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","0.1%"
"38","Colby Parkinson (LAR)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","0.6%"
"39","Dallin Holker (FA)","1","1","10","10.0","10","0","0","0","0","0","0","1","1.0","1.0","1.0%"
"40","Chig Okonkwo (TEN)","3","4","8","2.7","10","0","0","0","0","0","0","1","0.8","0.8","19.0%"
"41","Pharaoh Brown (MIA)","1","2","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.1%"
"42","Dawson Knox (BUF)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","2.1%"
"43","Eric Saubert (SEA)","1","1","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","1.8%"
"44","Nick Vannett (MIN)","1","2","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"45","Ben Sims (GB)","1","1","2","2.0","2","0","0","0","0","0","0","1","0.2","0.2","0.0%"
"46","JJ Galbreath (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"47","Dominique Dafney (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"48","Bryce Pierre (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"49","Hunter Long (JAC)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"50","Charlie Kolar (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"51","Quintin Morris (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4%"
"52","Kenny Yeboah (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"53","Jalin Conyers (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"54","Jake Briningstool (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"55","John Copenhaver (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"56","Kylen Granson (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"57","John Bates (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"58","Harrison Bryant (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"59","Drake Dabney (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"60","Cole Kmet (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","7.2%"
"61","Chris Myarick (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"62","Adam Trautman (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"63","Josiah Deguara (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"64","Dalton Keene (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"65","Nick Kallerup (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"66","Mitchell Wilcox (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"67","Luke Farrell (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"68","Maximilian Mang (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"69","Jermaine Terry II (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"70","Donald Parham Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"71","Thomas Gordon (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"72","Stephen Carlson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"73","Andrew Beck (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"74","Matt Sokol (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"75","Matt Orzech (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"76","Mitchell Fraboni (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"77","Mitch Van Vooren (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"78","Marshall Lang (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"79","Ben Yurosek (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"80","Scotty Washington (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"81","Giovanni Ricci (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"82","Sean McKeon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"83","Tre Watson (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"84","Tyler Mabry (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"85","Lawrence Cager (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"86","Zach Horton (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"87","Brevin Jordan (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"88","Feleipe Franks (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"89","Patrick Herbert (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"90","Tyler Neville (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"91","E.J. Jenkins (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"92","Tanner Taula (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"93","Johnny Lumpkin (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","Gee Scott Jr. (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"95","Travis Vokolek (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"96","Brady Russell (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"97","Nate Adkins (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"98","Colston Loveland (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78.5%"
"99","Mason Taylor (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.2%"
"100","Caden Prieskorn (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"101","Brevyn Spann-Ford (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"102","Gavin Bartholomew (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"103","Bryson Nesbit (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"104","Oronde Gadsden II (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.9%"
"105","John Stephens Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","Princeton Fant (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"107","Blake Whiteheart (CLE)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"108","Robbie Ouzts (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"109","Dalton Kincaid (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78.3%"
"110","Thomas Odukoya (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"111","Luke Musgrave (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.6%"
"112","Cade Stover (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"113","Carter Runyon (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Joel Wilson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Brayden Willis (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"116","Jackson Hawes (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"117","Zack Kuntz (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"118","Payne Durham (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"119","Geor'Quarius Spivey (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"120","Hayden Rucci (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","David Martin-Robinson (TEN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"122","Gunnar Helm (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.4%"
"123","Qadir Ismail (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Shawn Bowman (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Kevin Foelsch (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Harold Fannin Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.4%"
"127","Mitchell Evans (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"128","CJ Dippre (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Keleki Latu (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Neal Johnson (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Ben Sinnott (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.8%"
"132","Cam Grandy (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"133","McCallan Castles (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Tanner McLachlan (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Jared Wiley (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"136","Rivaldo Fairweather (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Joshua Simon (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Thomas Yassmin (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Colson Yankoff (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"140","Mason Pline (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Treyton Welch (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Steven Stilianos (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Devin Culp (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"144","Messiah Swinson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Brenden Bates (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Jack Westover (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Tyler Warren (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82.0%"
"148","Tucker Fisk (LAC)","1","1","0","0.0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"149","Zach Davidson (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"150","Shane Zylstra (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"151","Brock Wright (DET)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"152","Jeremy Ruckert (NYJ)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"153","Cole Turner (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"154","Michael Jacobson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Sal Cannella (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Isaiah Likely (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27.6%"
"157","Terrance Ferguson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.4%"
"158","Stevo Klotz (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Thomas Fidone II (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"160","Theo Johnson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.6%"
"161","Elijah Arroyo (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.1%"
"162","Luke Lachey (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"163","Darnell Washington (PIT)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"164","Moliki Matavao (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"165","Jacob Harris (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Jack Stoll (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Mark Redman (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Oscar Cardenas (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","James Mitchell (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Elijah Higgins (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"171","Greg Dulcich (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","5.8%"
"172","Baylor Cupp (BAL)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"173","Davis Allen (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"174","Cole Fotheringham (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"175","Leroy Watson IV (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"176","Seth Green (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Ko Kieft (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"178","Connor Heyward (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"179","Drew Ogletree (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"180","Zaire Mitchell-Paden (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"181","Jaheim Bell (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"182","Jake Tonges (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"183","Will Mallory (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"184","Caleb Lohner (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"185","Nikola Kalinic (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Justin Shorter (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.9%"
"187","Teagan Quitoriano (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Erick All Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"189","Jelani Woods (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.9%"
"190","John FitzPatrick (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"191","Tanner Conner (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"192","Ja'Tavion Sanders (CAR)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","6.8%"
"193","Cameron Latu (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"194","Lucas Krull (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.8%"
"195","Nick Muse (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Drake Dunsmore (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","Zach Ertz (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43.6%"
"198","Dominique Curry (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Derek Fine (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","J.P. Foschi (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","Joey Haynos (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Brad Cottam (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Darnell Dinkins (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Marquez Branson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"205","James Dearth (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","Justin Snow (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","Keith Zinger (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Johnny Mundt (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"209","Taysom Hill (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.7%"
"210","Mo Alie-Cox (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"211","Robert Tonyan (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","Irv Smith Jr. (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Tyree Jackson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Albert Okwuegbunam Jr. (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Ian Thomas (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"216","Dalton Schultz (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.8%"
"217","Dallas Goedert (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","77.1%"
"218","Mark Andrews (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.8%"
"219","Durham Smythe (CHI)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"220","Chris Manhertz (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"221","Darren Waller (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17.0%"
"222","C.J. Uzomah (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"223","Austin Hooper (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5%"
"224","Zach Wood (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"225","Tyler Higbee (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.4%"
"226","Hunter Henry (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45.3%"
"227","Andrew DePaola (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Tyler Ott (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","James Winchester (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Gunnar Oakes (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","MyCole Pruitt (FA)","1","1","-1","-1.0","0","0","0","0","0","0","0","1","-0.1","-0.1","1.0%"
""
""
