"Rank","Player","TGT","REC","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"23","Marquise Brown (KC)","5","3","38","12.7","18","0","1","0","0","0","0","1","9.8","9.8","32.8%"
"24","JuJu Smith-Schuster (KC)","6","4","36","9.0","12","0","1","0","0","0","0","1","9.6","9.6","2.8%"
"25","Jaxon Smith-Njigba (SEA)","5","4","79","19.8","36","2","0","3","11","0","0","1","9.0","9.0","99.5%"
"26","Jayden Higgins (HOU)","1","1","24","24.0","24","1","1","0","0","0","0","1","8.4","8.4","19.3%"
"27","Jalen Nailor (MIN)","4","1","2","2.0","2","0","1","0","0","0","0","1","8.2","8.2","2.1%"
"28","Luke McCaffrey (WAS)","3","2","21","10.5","16","0","1","0","0","0","0","1","8.1","8.1","6.6%"
"29","Nico Collins (HOU)","6","4","79","19.8","37","2","0","0","0","0","0","1","7.9","7.9","99.0%"
"30","Adonai Mitchell (NYJ)","4","3","96","32.0","75","1","0","0","0","0","1","1","7.6","7.6","1.5%"
"31","Zay Flowers (BAL)","8","7","74","10.6","21","1","0","0","0","0","0","1","7.4","7.4","96.1%"
"32","Kalif Raymond (DET)","3","2","13","6.5","7","0","0","0","0","0","0","1","7.3","7.3","0.6%"
"33","Tyquan Thornton (KC)","2","1","11","11.0","11","0","1","0","0","0","0","1","7.1","7.1","2.8%"
"34","Chris Olave (NO)","6","3","20","6.7","10","0","1","0","0","0","0","1","7.0","7.0","92.5%"
"35","Tyreek Hill (MIA)","6","6","67","11.2","28","1","0","0","0","0","0","1","6.7","6.7","50.2%"
"36","Mack Hollins (NE)","1","1","4","4.0","4","0","1","0","0","0","0","1","6.4","6.4","1.1%"
"37","Matthew Golden (GB)","6","5","58","11.6","46","1","0","1","5","0","0","1","6.3","6.3","62.9%"
"38","Tetairoa McMillan (CAR)","8","4","62","15.5","22","1","0","0","0","0","0","1","6.2","6.2","94.7%"
"39","Jalen Tolbert (DAL)","6","4","61","15.3","34","1","0","0","0","0","0","1","6.1","6.1","1.9%"
"40","Parker Washington (JAC)","2","0","0","0","0","0","0","1","-1","0","0","1","5.9","5.9","8.1%"
"41","Isaiah Bond (CLE)","6","3","58","19.3","35","1","0","0","0","0","0","1","5.8","5.8","2.0%"
"42","Brian Thomas Jr. (JAC)","7","5","49","9.8","14","0","0","1","7","0","0","1","5.6","5.6","95.5%"
"43","Troy Franklin (DEN)","8","4","55","13.8","23","1","0","0","0","0","0","1","5.5","5.5","51.4%"
"44","Rashid Shaheed (SEA)","5","4","47","11.8","15","0","0","2","5","0","0","1","5.2","5.2","76.2%"
"45","Jaylen Waddle (MIA)","6","3","48","16.0","25","1","0","0","0","0","0","1","4.8","4.8","95.0%"
"46","Jerry Jeudy (CLE)","9","3","48","16.0","33","1","0","0","0","0","0","1","4.8","4.8","70.6%"
"47","Ricky Pearsall (SF)","5","4","46","11.5","31","1","0","0","0","0","0","1","4.6","4.6","73.6%"
"48","Keon Coleman (BUF)","4","3","45","15.0","20","1","0","0","0","0","0","1","4.5","4.5","59.2%"
"49","Elic Ayomanor (TEN)","7","2","44","22.0","33","1","0","0","0","0","0","1","4.4","4.4","28.0%"
"50","Jauan Jennings (SF)","4","2","24","12.0","14","0","0","0","0","0","0","1","4.4","4.4","77.8%"
"51","Darius Slayton (NYG)","4","3","44","14.7","18","0","0","0","0","0","0","1","4.4","4.4","25.9%"
"52","Travis Hunter (JAC)","5","3","42","14.0","28","1","0","0","0","0","0","1","4.2","4.2","86.4%"
"53","Olamide Zaccheaus (CHI)","6","5","41","8.2","13","0","0","0","0","0","0","1","4.1","4.1","1.4%"
"54","Greg Dortch (ARI)","5","4","35","8.8","15","0","0","1","4","0","0","1","3.9","3.9","0.8%"
"55","DJ Moore (CHI)","5","4","38","9.5","17","0","0","0","0","0","0","1","3.8","3.8","85.1%"
"56","Jameson Williams (DET)","8","2","40","20.0","27","1","0","1","-3","0","0","1","3.7","3.7","86.5%"
"57","Keenan Allen (LAC)","7","5","37","7.4","10","0","0","0","0","0","0","1","3.7","3.7","89.7%"
"58","Brycen Tremayne (CAR)","4","3","36","12.0","24","1","0","0","0","0","0","1","3.6","3.6","0.0%"
"59","KaVontae Turpin (DAL)","4","3","30","10.0","15","0","0","1","4","0","0","1","3.4","3.4","4.5%"
"60","Tee Higgins (CIN)","6","3","32","10.7","19","0","0","0","0","0","0","1","3.2","3.2","97.7%"
"61","Calvin Ridley (TEN)","3","2","30","15.0","22","1","0","0","0","0","0","1","3.0","3.0","57.6%"
"62","Jakobi Meyers (JAC)","7","4","30","7.5","10","0","0","0","0","0","0","1","3.0","3.0","82.5%"
"63","DeVonta Smith (PHI)","2","2","29","14.5","20","1","0","0","0","0","0","1","2.9","2.9","95.2%"
"64","Andrei Iosivas (CIN)","1","1","22","22.0","22","1","0","1","5","0","0","1","2.7","2.7","1.4%"
"65","Chris Godwin Jr. (TB)","10","3","26","8.7","11","0","0","0","0","0","0","1","2.6","2.6","67.6%"
"66","Ryan Flournoy (DAL)","2","2","14","7.0","11","0","0","1","12","0","0","1","2.6","2.6","1.2%"
"67","Cooper Kupp (SEA)","5","4","26","6.5","11","0","0","0","0","0","0","1","2.6","2.6","70.5%"
"68","Joshua Palmer (BUF)","3","2","25","12.5","14","0","0","0","0","0","0","1","2.5","2.5","6.4%"
"69","Josh Downs (IND)","5","4","24","6.0","8","0","0","0","0","0","0","1","2.4","2.4","62.3%"
"70","Rashod Bateman (BAL)","2","1","24","24.0","24","1","0","0","0","0","0","1","2.4","2.4","17.8%"
"71","Ja'Marr Chase (CIN)","8","5","23","4.6","10","0","0","0","0","0","0","1","2.3","2.3","99.6%"
"72","Savion Williams (GB)","3","3","22","7.3","16","0","0","1","1","0","0","1","2.3","2.3","0.7%"
"73","Tre Tucker (LV)","2","2","13","6.5","9","0","0","2","9","0","0","1","2.2","2.2","43.3%"
"74","Brandin Cooks (NO)","4","3","22","7.3","9","0","0","0","0","0","0","1","2.2","2.2","2.2%"
"75","Malik Washington (MIA)","3","2","13","6.5","9","0","0","2","8","0","0","1","2.1","2.1","19.6%"
"76","Christian Kirk (HOU)","4","3","20","6.7","12","0","0","0","0","0","0","1","2.0","2.0","26.8%"
"77","Demarcus Robinson (SF)","2","1","20","20.0","20","1","0","0","0","0","0","1","2.0","2.0","1.1%"
"78","Malik Nabers (NYG)","3","2","20","10.0","13","0","0","0","0","0","0","1","2.0","2.0","33.4%"
"79","Sterling Shepard (TB)","4","2","14","7.0","8","0","0","1","6","0","0","1","2.0","2.0","5.7%"
"80","Casey Washington (ATL)","3","1","19","19.0","19","0","0","0","0","0","0","1","1.9","1.9","0.1%"
"81","Dontayvion Wicks (GB)","4","2","19","9.5","15","0","0","0","0","0","0","1","1.9","1.9","2.8%"
"82","Jaylin Lane (WAS)","3","2","18","9.0","11","0","0","0","0","0","0","1","1.8","1.8","1.1%"
"83","Kayshon Boutte (NE)","3","1","18","18.0","18","0","0","0","0","0","0","1","1.8","1.8","32.6%"
"84","Ashton Dulin (IND)","1","1","11","11.0","11","0","0","1","7","0","0","1","1.8","1.8","0.1%"
"85","Kendrick Bourne (SF)","4","1","17","17.0","17","0","0","0","0","0","0","1","1.7","1.7","15.5%"
"86","Xavier Hutchinson (HOU)","3","2","17","8.5","9","0","0","0","0","0","0","1","1.7","1.7","3.5%"
"87","Jake Bobo (SEA)","1","1","17","17.0","17","0","0","0","0","0","0","1","1.7","1.7","0.8%"
"88","Michael Wilson (ARI)","6","3","15","5.0","6","0","0","0","0","0","0","1","1.5","1.5","4.3%"
"89","Darnell Mooney (ATL)","1","1","15","15.0","15","0","0","0","0","0","0","1","1.5","1.5","47.6%"
"90","Wan'Dale Robinson (NYG)","5","3","14","4.7","8","0","0","0","0","0","0","1","1.4","1.4","60.6%"
"91","Tay Martin (FA)","1","1","14","14.0","14","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"92","Tylan Wallace (BAL)","2","1","14","14.0","14","0","0","0","0","0","0","1","1.4","1.4","0.6%"
"93","Calvin Austin III (PIT)","2","2","13","6.5","8","0","0","0","0","0","0","1","1.3","1.3","10.3%"
"94","Tez Johnson (TB)","1","1","8","8.0","8","0","0","1","5","0","0","1","1.3","1.3","38.0%"
"95","David Moore (CAR)","0","0","0","0","0","0","0","1","12","0","0","1","1.2","1.2","0.8%"
"96","Ladd McConkey (LAC)","6","1","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","98.1%"
"97","Adam Thielen (MIN)","2","2","11","5.5","6","0","0","0","0","0","0","1","1.1","1.1","6.4%"
"98","John Metchie III (NYJ)","2","2","10","5.0","7","0","0","0","0","0","0","1","1.0","1.0","0.8%"
"99","Tory Horton (SEA)","2","1","10","10.0","10","0","0","0","0","0","0","1","1.0","1.0","8.7%"
"100","Hunter Renfrow (CAR)","2","2","10","5.0","5","0","0","0","0","0","0","1","1.0","1.0","1.1%"
"101","Chris Moore (WAS)","3","0","0","0","0","0","0","1","9","0","0","1","0.9","0.9","1.6%"
"102","Malik Heath (GB)","1","1","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.6%"
"103","Curtis Samuel (BUF)","2","1","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","1.1%"
"104","Mitch Tinsley (CIN)","2","1","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.6%"
"105","Allen Lazard (NYJ)","1","1","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","0.7%"
"106","Jordan Whittington (LAR)","1","1","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","2.7%"
"107","A.J. Brown (PHI)","9","2","7","3.5","9","0","0","0","0","0","0","1","0.7","0.7","98.4%"
"108","Van Jefferson (TEN)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.8%"
"109","Cedric Tillman (CLE)","2","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","13.6%"
"110","Nick Westbrook-Ikhine (MIA)","1","1","1","1.0","1","0","0","0","0","0","0","1","0.1","0.1","1.1%"
"111","Chris Tyree (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Kevin Austin Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Jonathan Mingo (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"114","Arian Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"115","Malik Cunningham (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"116","Jayden Reed (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36.6%"
"117","Ronnie Bell (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","AJ Henning (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Cornelius Johnson (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"120","Simi Fehoko (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"121","Jalen McMillan (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.4%"
"122","Terrace Marshall Jr. (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"123","Jahan Dotson (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"124","Ainias Smith (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"125","Rashee Rice (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.8%"
"126","Jermaine Burton (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"127","Traeshon Holden (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Treylon Burks (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"129","Beaux Collins (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"130","Ja'Corey Brooks (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"131","Chris Blair (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Dee Eskridge (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"133","Ben Skowronek (PIT)","1","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"134","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Quez Watkins (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Cody White (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Rondale Moore (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"138","Lawrence Cager (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Kristian Wilkerson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"140","Alex Bachman (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","D.J. Montgomery (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Brandon Aiyuk (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46.6%"
"143","Devin Duvernay (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"144","CeeDee Lamb (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.8%"
"145","James Proche II (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Isaiah Hodgins (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Quintez Cephus (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Gabe Davis (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"149","Tom Kennedy (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Gunner Olszewski (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"151","Andre Baccellia (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Austin Trammell (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Dan Chisena (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Dyami Brown (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.6%"
"155","Elijah Moore (BUF)","0","0","0","0","0","0","0","1","0","0","0","1","0.0","0.0","0.7%"
"156","Ihmir Smith-Marsette (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"157","Seth Williams (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Mason Tipton (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.3%"
"159","JaQuae Jackson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Bryce Oliver (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Kameron Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"162","Dee Williams (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"163","Tejhaun Palmer (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Jeshaun Jones (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Devaughn Vele (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"166","John Jiles (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Dominic Lovett (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"168","Devontez Walker (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"169","Isaiah Neyor (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"170","Malachi Corley (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"171","Tahj Washington (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"172","Bub Means (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"173","Joshua Cephus (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","John Rhys Plumlee (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Jalen Coker (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.0%"
"176","Anthony Gould (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"177","Dayton Wade (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Xavier Legette (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.0%"
"179","Roman Wilson (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.8%"
"180","Jamari Thrash (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"181","Ja'Lynn Polk (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"182","Brenden Rice (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"183","Tre Harris (LAC)","1","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","5.1%"
"184","Jackson Meeks (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"185","Chandler Brayboy (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Quentin Skinner (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Jakobie Keeney-James (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Dontae Fleming (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Ke'Shawn Williams (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Tru Edwards (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","Brennan Presley (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"192","Dalen Cambre (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","JP Richardson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Hal Presley III (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Jordan Moore (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Stephen Gosnell (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","Courtney Jackson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","Coleman Owen (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Tyrone Broden (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Dalevon Campbell (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"201","Kyrese Rowan (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Darius Cooper (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5%"
"203","Myles Price (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"204","Jahdae Walker (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"205","Gage Larvadain (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","Jeremiah Webb (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","Jimmy Holiday (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Ja'seem Reed (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Luke Floriea (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Junior Bergen (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Xavier Restrepo (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5%"
"212","TJ Moore (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Pat Bryant (DEN)","1","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.1%"
"214","Jalen Royals (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.4%"
"215","Da'Quan Felton (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Jaylin Noel (HOU)","1","1","-2","-2.0","0","0","0","1","2","0","0","1","0.0","0.0","7.2%"
"217","Tai Felton (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"218","Ricky White III (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"219","Theo Wease Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Jack Bech (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"221","Will Sheppard (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Nick Nash (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"223","Dont'e Thornton Jr. (LV)","2","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.8%"
"224","Jimmy Horn Jr. (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"225","Traeshin Holden (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Konata Mumpfield (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"227","Jacksin Meeks (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Jamaal Pritchett (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Isaac TeSlaa (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.1%"
"230","Garrett Greene (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Josh Kelly (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Jordan Watkins (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"233","LaJohntay Wester (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"234","Efton Chism III (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"235","Jacoby Jones (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","A.T. Perry (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.6%"
"237","Britain Covey (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","KeAndre Lambert-Smith (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"239","Brandon Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"240","Velus Jones Jr. (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"241","Dareke Young (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"242","Tim Jones (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","DJ Turner (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"244","Michael Bandy (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Brandon Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Danny Gray (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Bo Melton (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.5%"
"248","Justin Shorter (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.9%"
"249","Xavier Weaver (ARI)","1","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"250","Deven Thompkins (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Alec Pierce (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.7%"
"252","Samori Toure (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Christian Watson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.7%"
"254","Skyy Moore (SF)","1","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.9%"
"255","Xavier Smith (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"256","Tyler Scott (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7%"
"257","Jalen Brooks (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
