"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"246","Brennan Clay (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","C.J. Ham (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"248","Raheem Mostert (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.3%"
"249","Michael Burton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"250","Shane Watts (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Travis Etienne Jr. (JAC)","3","-1","-0.3","1","0","0","0","1","0","0","0","0","1","-0.1","-0.1","81.0%"
"252","Cam Akers (NO)","2","-1","-0.5","1","0","0","0","0","0","0","0","0","1","-0.1","-0.1","0.7%"
"253","Aaron Shampklin (MIA)","1","-2","-2.0","0","0","0","0","0","0","0","0","0","1","-0.2","-0.2","1.1%"
"254","Zack Moss (FA)","6","13","2.2","7","0","0","1","1","2","2.0","0","1","1","-0.5","-0.5","3.4%"
"255","Dylan Laube (LV)","1","0","0.0","0","0","0","0","0","0","0","0","1","1","-2.0","-2.0","0.6%"
""
""
